name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc3836 ned02,11,43,29.84,-16,47,47.3
ngc3837,11,43,56.43,19,53,40.5
ngc3838,11,44,13.76,57,56,53.6
ngc3839,11,43,54.33,10,47,4.9
ngc3840,11,43,58.96,20,4,37.3
ngc3841,11,44,2.15,19,58,18.8
ngc3842,11,44,2.15,19,56,59.3
ngc3843,11,43,54.63,7,55,32.5
ngc3844,11,44,0.79,20,1,45.6
ngc3845,11,44,5.47,19,59,46.0
ngc3846,11,44,29.08,55,39,8.1
ngc3846a,11,44,14.82,55,2,5.9
ngc3847,11,44,13.97,33,30,52.3
ngc3848,11,42,11.11,10,16,40.0
ngc3849,11,45,35.25,3,13,54.6
ngc3850,11,45,35.56,55,53,12.8
ngc3851,11,44,20.42,19,58,51.1
ngc3852,11,42,23.73,10,15,50.9
ngc3853,11,44,28.33,16,33,29.2
ngc3854,11,44,52.05,-9,13,59.8
ngc3855,11,44,25.78,33,21,18.3
ngc3856,11,44,13.97,33,30,52.3
ngc3857,11,44,50.15,19,31,58.3
ngc3858,11,45,11.68,-9,18,50.3
ngc3859,11,44,52.24,19,27,15.1
ngc3860,11,44,49.16,19,47,42.1
ngc3861,11,45,3.88,19,58,25.3
ngc3862,11,45,5.01,19,36,22.7
ngc3863,11,45,5.52,8,28,10.2
ngc3864,11,45,15.68,19,23,31.6
ngc3865,11,44,52.05,-9,13,59.8
ngc3866,11,45,11.68,-9,18,50.3
ngc3867,11,45,29.62,19,24,0.6
ngc3868,11,45,29.94,19,26,40.9
ngc3869,11,45,45.56,10,49,28.6
ngc3870,11,45,56.6,50,11,59.1
ngc3871,11,46,10.14,33,6,31.5
ngc3872,11,45,49.06,13,46,0.1
ngc3873,11,45,46.1,19,46,26.2
ngc3874,11,45,37.75,8,34,26.1
ngc3875,11,45,49.45,19,46,2.7
ngc3876,11,45,26.67,9,9,38.6
ngc3877,11,46,7.7,47,29,39.6
ngc3878,11,46,17.78,33,12,16.1
ngc3879,11,46,49.42,69,23,1.3
ngc3880,11,46,22.23,33,9,42.4
ngc3881,11,46,34.41,33,6,23.1
ngc3882,11,46,6.55,-56,23,17.3
ngc3883,11,46,47.18,20,40,31.5
ngc3884,11,46,12.18,20,23,29.9
ngc3885,11,46,46.49,-27,55,19.8
ngc3886,11,47,5.6,19,50,13.9
ngc3887,11,47,4.57,-16,51,16.6
ngc3888,11,47,34.37,55,58,2.0
ngc3889,11,47,48.13,56,1,6.0
ngc3890,11,49,19.85,74,18,7.9
ngc3891,11,48,3.36,30,21,33.6
ngc3892,11,48,0.99,-10,57,43.4
ngc3893,11,48,38.19,48,42,39.0
ngc3894,11,48,50.36,59,24,56.4
ngc3895,11,49,4.03,59,25,57.6
ngc3896,11,48,56.39,48,40,28.8
ngc3897,11,48,59.46,35,0,57.8
ngc3898,11,49,15.37,56,5,3.7
ngc3899,11,50,4.45,26,28,45.3
ngc3900,11,49,9.46,27,1,19.3
ngc3901,11,42,49.72,77,22,21.7
ngc3902,11,49,18.76,26,7,17.8
ngc3903,11,49,3.54,-37,31,1.6
ngc3904,11,49,13.22,-29,16,36.3
ngc3905,11,49,4.91,-9,43,47.4
ngc3906,11,49,40.5,48,25,33.5
ngc3907,11,49,30.14,-1,5,11.5
ngc3907b,11,49,23.54,-1,5,1.6
ngc3908,11,49,52.68,12,11,9.3
ngc3909,11,50,8.14,-48,14,17.3
ngc3910,11,49,59.31,21,20,1.1
ngc3911,11,49,22.09,24,56,18.5
ngc3912,11,50,4.45,26,28,45.3
ngc3913,11,50,38.94,55,21,13.9
ngc3914,11,50,32.65,6,34,3.3
ngc3915,11,49,24.53,-5,7,6.4
ngc3916,11,50,51.05,55,8,37.1
ngc3917,11,50,45.43,51,49,28.8
ngc3918,11,50,17.95,-57,10,56.4
ngc3919,11,50,41.53,20,0,54.7
ngc3920,11,50,5.93,24,55,12.0
ngc3921,11,51,6.87,55,4,43.5
ngc3922,11,51,13.43,50,9,24.8
ngc3923,11,51,1.69,-28,48,21.7
ngc3924,11,51,13.43,50,9,24.8
ngc3925,11,51,20.97,21,53,20.9
ngc3926,11,51,27.4,22,1,37.0
ngc3926a,11,51,26.56,22,1,40.7
ngc3926b,11,51,28.23,22,1,33.5
ngc3927,11,31,42.02,28,9,12.9
ngc3928,11,51,47.62,48,40,59.3
ngc3929,11,51,42.53,21,0,9.8
ngc3930,11,51,46.01,38,0,54.4
ngc3931,11,51,13.45,52,0,3.1
ngc3932,11,52,10.84,48,37,13.4
ngc3933,11,52,2.05,16,48,34.9
ngc3934,11,52,12.56,16,51,5.2
ngc3935,11,52,24.07,32,24,13.7
ngc3936,11,52,20.59,-26,54,21.2
ngc3937,11,52,42.62,20,37,52.7
ngc3938,11,52,49.45,44,7,14.6
ngc3939,11,49,19.85,74,18,7.9
ngc3940,11,52,46.45,20,59,21.4
ngc3941,11,52,55.36,36,59,10.8
ngc3942,11,51,30.14,-11,25,29.0
ngc3943,11,52,56.57,20,28,44.8
ngc3944,11,53,5.08,26,12,25.0
ngc3945,11,53,13.73,60,40,32.0
ngc3946,11,53,20.63,21,1,17.5
ngc3947,11,53,20.32,20,45,6.2
ngc3948,11,53,36.65,20,57,2.8
ngc3949,11,53,41.72,47,51,31.3
ngc3950,11,53,41.41,47,53,4.5
ngc3951,11,53,41.25,23,22,56.0
ngc3952,11,53,40.63,-3,59,47.5
ngc3953,11,53,48.92,52,19,36.4
ngc3954,11,53,41.68,20,52,57.0
ngc3955,11,53,57.15,-23,9,51.0
ngc3956,11,54,0.69,-20,34,2.4
ngc3957,11,54,1.51,-19,34,8.0
ngc3958,11,54,33.68,58,22,1.3
ngc3959,11,54,37.65,-7,45,23.4
ngc3960,11,50,33.21,-55,40,11.4
ngc3961,11,54,57.64,69,19,48.4
ngc3962,11,54,40.1,-13,58,30.1
ngc3963,11,54,58.71,58,29,37.1
ngc3964,11,54,53.48,28,15,44.7
ngc3965,11,54,23.11,-10,52,0.7
ngc3966,11,56,44.19,32,1,18.4
ngc3967,11,55,10.4,-7,50,37.6
ngc3968,11,55,28.7,11,58,6.1
ngc3969,11,55,9.24,-18,55,38.7
ngc3970,11,55,28.07,-12,3,40.6
ngc3971,11,55,36.39,29,59,45.3
ngc3972,11,55,45.09,55,19,14.7
ngc3973,11,55,37.0,11,59,50.6
ngc3974,11,55,40.14,-12,1,38.8
ngc3975,11,55,53.69,60,31,45.9
ngc3976,11,55,57.29,6,44,58.0
ngc3977,11,56,7.2,55,23,26.8
ngc3978,11,56,10.32,60,31,21.1
ngc3979,11,56,1.05,-2,43,15.1
ngc3980,11,56,7.2,55,23,26.8
ngc3981,11,56,7.45,-19,53,46.2
ngc3982,11,56,28.13,55,7,30.9
ngc3983,11,56,23.68,23,52,4.6
ngc3984,11,55,36.39,29,59,45.3
ngc3985,11,56,42.11,48,20,2.2
ngc3986,11,56,44.19,32,1,18.4
ngc3987,11,57,20.92,25,11,43.4
ngc3988,11,57,24.22,27,52,39.1
ngc3989,11,57,26.69,25,13,59.1
ngc3990,11,57,35.56,55,27,31.2
ngc3991,11,57,31.08,32,20,16.0
ngc3991 ned01,11,57,30.38,32,20,1.8
ngc3991 ned02,11,57,31.73,32,20,30.2
ngc3992,11,57,35.98,53,22,28.3
ngc3993,11,57,37.82,25,14,26.2
ngc3994,11,57,36.87,32,16,39.4
ngc3995,11,57,44.1,32,17,38.6
ngc3996,11,57,46.06,14,17,50.7
ngc3997,11,57,48.23,25,16,14.3
ngc3998,11,57,56.13,55,27,12.9
ngc3999,11,57,56.49,25,4,5.8
ngc4000,11,57,57.02,25,8,40.1
ngc4001,11,58,6.78,47,20,5.5
ngc4002,11,57,59.3,23,12,7.4
ngc4003,11,57,59.04,23,7,29.6
ngc4004,11,58,5.23,27,52,43.9
ngc4004b,11,57,51.38,27,52,7.2
ngc4005,11,58,10.17,25,7,20.1
ngc4006,11,58,5.78,-2,7,12.3
ngc4007,11,58,10.17,25,7,20.1
ngc4008,11,58,17.04,28,11,33.0
ngc4009,11,58,15.05,25,11,23.1
ngc4010,11,58,37.89,47,15,41.4
ngc4011,11,58,25.43,25,5,51.5
ngc4012,11,58,27.53,10,1,17.4
ngc4013,11,58,31.38,43,56,47.7
ngc4014,11,58,35.81,16,10,38.3
ngc4015,11,58,42.9,25,2,25.0
ngc4015 ned01,11,58,42.6,25,2,11.8
ngc4015 ned02,11,58,43.22,25,2,37.8
ngc4016,11,58,29.02,27,31,43.6
ngc4017,11,58,45.67,27,27,8.8
ngc4018,11,58,40.7,25,18,59.1
ngc4019,12,1,10.42,14,6,15.5
ngc4020,11,58,56.67,30,24,42.8
ngc4021,11,59,2.59,25,4,59.6
ngc4022,11,59,1.01,25,13,22.1
ngc4023,11,59,5.47,24,59,20.3
ngc4024,11,58,31.25,-18,20,48.6
ngc4025,11,59,10.19,37,47,36.3
ngc4026,11,59,25.19,50,57,42.1
ngc4027,11,59,30.17,-19,15,54.8
ngc4027a,11,59,29.39,-19,19,55.2
ngc4028,11,58,35.81,16,10,38.3
ngc4029,12,0,3.17,8,10,54.2
ngc4030,12,0,23.63,-1,6,0.3
ngc4031,12,0,31.35,31,56,51.3
ngc4032,12,0,32.82,20,4,26.2
ngc4033,12,0,34.74,-17,50,33.4
ngc4034,12,1,29.66,69,19,26.1
ngc4035,12,0,29.34,-15,56,53.1
ngc4036,12,1,26.75,61,53,44.8
ngc4037,12,1,23.67,13,24,3.7
ngc4038,12,1,53.01,-18,52,3.4
ngc4039,12,1,53.51,-18,53,10.3
ngc4040,12,2,5.44,17,49,23.6
ngc4041,12,2,12.2,62,8,14.0
ngc4042,12,2,46.78,20,9,47.7
ngc4043,12,2,22.96,4,19,47.3
ngc4044,12,2,29.51,-0,12,44.7
ngc4045,12,2,42.24,1,58,36.5
ngc4045a,12,2,42.69,1,57,8.0
ngc4046,12,2,42.24,1,58,36.5
ngc4047,12,2,50.68,48,38,10.3
ngc4048,12,2,50.19,18,0,56.1
ngc4049,12,2,54.7,18,45,9.0
ngc4050,12,2,53.95,-16,22,25.0
ngc4051,12,3,9.61,44,31,52.8
ngc4052,12,2,5.19,-63,13,24.5
ngc4053,12,3,11.57,19,43,43.8
ngc4054,12,3,13.1,57,53,40.0
ngc4054 ned01,12,3,12.46,57,53,36.4
ngc4054 ned02,12,3,13.42,57,53,53.0
ngc4054 ned03,12,3,13.83,57,53,26.0
ngc4055,12,4,1.48,20,13,56.4
ngc4056,12,3,57.77,20,18,45.0
ngc4057,12,4,6.17,20,14,6.3
ngc4058,12,3,49.06,3,32,53.6
ngc4059,12,4,11.3,20,24,35.4
ngc4060,12,4,1.0,20,20,14.7
ngc4061,12,4,1.48,20,13,56.4
ngc4062,12,4,3.83,31,53,44.9
ngc4063,12,4,5.99,1,50,49.1
ngc4064,12,4,11.16,18,26,36.3
ngc4065,12,4,6.17,20,14,6.3
ngc4066,12,4,9.42,20,20,52.6
ngc4067,12,4,11.54,10,51,15.8
ngc4068,12,4,0.78,52,35,17.8
ngc4069,12,4,6.04,20,19,25.6
ngc4070,12,4,11.3,20,24,35.4
ngc4071,12,4,15.77,-67,18,36.4
ngc4072,12,4,13.84,20,12,35.0
ngc4073,12,4,27.07,1,53,45.5
ngc4074,12,4,29.68,20,18,58.4
ngc4075,12,4,37.83,2,4,21.1
ngc4076,12,4,32.52,20,12,17.8
ngc4077,12,4,38.05,1,47,15.8
ngc4078,12,4,47.64,10,35,44.1
ngc4079,12,4,49.85,-2,22,56.6
ngc4080,12,4,51.83,26,59,33.1
ngc4081,12,4,33.91,64,26,12.3
ngc4082,12,5,11.45,10,40,14.2
ngc4083,12,5,14.05,10,36,47.6
ngc4084,12,5,15.26,21,12,52.0
ngc4085,12,5,22.71,50,21,10.6
ngc4086,12,5,29.37,20,14,48.3
ngc4087,12,5,35.33,-26,31,21.5
ngc4088,12,5,34.19,50,32,20.5
ngc4089,12,5,37.43,20,33,20.6
ngc4090,12,5,27.92,20,18,31.5
ngc4091,12,5,40.09,20,33,20.6
ngc4092,12,5,50.11,20,28,37.2
ngc4093,12,5,51.47,20,31,19.1
ngc4094,12,5,53.96,-14,31,35.1
ngc4095,12,5,54.22,20,34,21.1
ngc4096,12,6,1.13,47,28,42.4
ngc4097,12,6,2.51,36,51,49.2
ngc4098,12,6,3.9,20,36,22.0
ngc4098 ned01,12,6,3.58,20,36,29.1
ngc4098 ned02,12,6,4.22,20,36,14.1
ngc4099,12,6,3.9,20,36,22.0
ngc4100,12,6,8.45,49,34,57.7
ngc4101,12,6,10.57,25,33,25.2
ngc4102,12,6,22.99,52,42,39.9
ngc4103,12,6,39.57,-61,15,0.3
ngc4104,12,6,38.97,28,10,27.1
ngc4105,12,6,40.77,-29,45,36.8
ngc4106,12,6,44.8,-29,46,5.9
ngc4107,12,4,47.64,10,35,44.1
ngc4108,12,6,44.57,67,9,47.1
ngc4108a,12,5,49.66,67,15,7.5
ngc4108b,12,7,11.62,67,14,6.6
ngc4109,12,6,51.12,42,59,44.3
ngc4110,12,7,3.45,18,31,54.2
ngc4111,12,7,3.13,43,3,56.6
ngc4112,12,7,9.47,-40,12,29.4
ngc4113,12,7,8.48,32,59,45.2
ngc4114,12,7,12.29,-14,11,7.7
ngc4115,12,7,9.55,14,24,23.6
ngc4116,12,7,37.15,2,41,25.8
ngc4117,12,7,46.11,43,7,34.9
ngc4118,12,7,52.87,43,6,39.8
ngc4119,12,8,9.62,10,22,44.0
ngc4120,12,8,31.02,69,32,41.4
ngc4121,12,7,56.63,65,6,50.2
ngc4122,12,7,8.48,32,59,45.2
ngc4123,12,8,11.11,2,52,41.8
ngc4124,12,8,9.62,10,22,44.0
ngc4125,12,8,6.02,65,10,26.9
ngc4126,12,8,37.44,16,8,34.0
ngc4127,12,8,26.36,76,48,14.5
ngc4128,12,8,32.33,68,46,3.4
ngc4129,12,8,53.22,-9,2,11.4
ngc4130,12,8,53.22,-9,2,11.4
ngc4131,12,8,47.29,29,18,17.2
ngc4132,12,9,1.4,29,15,0.4
ngc4133,12,8,49.96,74,54,15.5
ngc4134,12,9,10.01,29,10,36.9
ngc4135,12,9,8.81,44,0,11.5
ngc4136,12,9,17.69,29,55,39.4
ngc4137,12,9,17.51,44,5,24.6
ngc4138,12,9,29.78,43,41,7.1
ngc4139,12,4,34.03,1,48,5.8
ngc4140,12,4,38.05,1,47,15.8
ngc4141,12,9,47.32,58,50,57.1
ngc4142,12,9,30.19,53,6,17.8
ngc4143,12,9,36.06,42,32,3.0
ngc4144,12,9,58.6,46,27,25.8
ngc4145,12,10,1.52,39,53,1.9
ngc4146,12,10,18.26,26,25,50.7
ngc4147,12,10,6.17,18,32,31.7
ngc4148,12,10,7.97,35,52,39.4
ngc4149,12,10,32.84,58,18,14.9
ngc4150,12,10,33.65,30,24,5.5
ngc4151,12,10,32.58,39,24,20.6
ngc4152,12,10,37.5,16,1,58.5
ngc4153,12,10,6.17,18,32,31.7
ngc4154,12,10,32.84,58,18,14.9
ngc4155,12,10,45.69,19,2,27.0
ngc4156,12,10,49.61,39,28,21.8
ngc4157,12,11,4.37,50,29,4.8
ngc4158,12,11,10.17,20,10,32.4
ngc4159,12,10,53.62,76,7,33.1
ngc4160,12,12,1.74,43,44,8.1
ngc4161,12,11,33.46,57,44,15.0
ngc4162,12,11,52.47,24,7,25.2
ngc4163,12,12,9.16,36,10,9.1
ngc4164,12,12,5.46,13,12,20.3
ngc4165,12,12,11.8,13,14,47.5
ngc4166,12,12,9.56,17,45,25.3
ngc4167,12,12,9.16,36,10,9.1
ngc4168,12,12,17.27,13,12,18.7
ngc4169,12,12,18.78,29,10,45.9
ngc4170,12,12,13.24,29,10,0.5
ngc4171,12,12,38.39,29,13,28.2
ngc4172,12,12,14.89,56,10,39.2
ngc4173,12,12,21.46,29,12,25.4
ngc4174,12,12,26.89,29,8,57.2
ngc4175,12,12,31.05,29,10,6.4
ngc4176,12,12,36.83,-9,9,37.7
ngc4177,12,12,41.26,-14,0,52.4
ngc4178,12,12,46.45,10,51,57.5
ngc4179,12,12,52.11,1,17,58.9
ngc4180,12,13,3.05,7,2,20.2
ngc4181,12,12,48.99,52,54,11.9
ngc4182,12,13,3.05,7,2,20.2
ngc4183,12,13,16.88,43,41,54.9
ngc4184,12,13,32.59,-62,43,17.1
ngc4185,12,13,22.2,28,30,39.5
ngc4186,12,14,6.53,14,43,32.9
ngc4187,12,13,29.28,50,44,29.4
ngc4188,12,14,7.36,-12,35,9.6
ngc4189,12,13,47.27,13,25,29.3
ngc4190,12,13,44.77,36,38,2.5
ngc4191,12,13,50.4,7,12,3.2
ngc4192,12,13,48.29,14,54,1.2
ngc4193,12,13,53.59,13,10,22.3
ngc4194,12,14,9.47,54,31,36.6
ngc4195,12,14,18.08,59,36,55.6
ngc4196,12,14,29.75,28,25,24.4
ngc4197,12,14,38.55,5,48,20.6
ngc4198,12,14,22.05,56,0,41.2
ngc4199,12,14,50.2,59,54,27.0
ngc4199a,12,14,48.63,59,54,22.3
ngc4199b,12,14,51.7,59,54,30.2
ngc4200,12,14,44.23,12,10,50.7
ngc4201,12,14,41.86,-11,34,58.3
ngc4202,12,18,8.55,-1,3,50.8
ngc4203,12,15,5.06,33,11,50.4
ngc4204,12,15,14.44,20,39,30.9
ngc4205,12,14,55.54,63,46,58.0
ngc4206,12,15,16.81,13,1,26.3
ngc4207,12,15,30.5,9,35,5.6
ngc4208,12,15,39.36,13,54,5.4
ngc4209,12,15,25.82,28,28,6.3
ngc4210,12,15,15.83,65,59,7.2
ngc4211,12,15,35.85,28,10,39.5
ngc4211a,12,15,37.32,28,10,10.7
ngc4212,12,15,39.36,13,54,5.4
ngc4213,12,15,37.56,23,58,54.8
ngc4214,12,15,39.17,36,19,36.8
ngc4215,12,15,54.54,6,24,4.1
ngc4216,12,15,54.44,13,8,57.8
ngc4217,12,15,50.9,47,5,30.4
ngc4218,12,15,46.41,48,7,51.0
ngc4219,12,16,27.32,-43,19,27.3
ngc4219a,12,17,59.89,-43,32,24.1
ngc4220,12,16,11.71,47,52,59.7
ngc4221,12,15,59.86,66,13,50.9
ngc4222,12,16,22.52,13,18,25.4
ngc4223,12,17,25.81,6,41,24.3
ngc4224,12,16,33.79,7,27,43.5
ngc4225,12,16,38.37,-12,19,39.6
ngc4226,12,16,26.28,47,1,30.7
ngc4227,12,16,33.7,33,31,19.4
ngc4228,12,15,39.17,36,19,36.8
ngc4229,12,16,38.79,33,33,39.2
ngc4230,12,17,9.37,-55,17,10.1
ngc4231,12,16,48.87,47,27,26.6
ngc4232,12,16,49.03,47,26,19.7
ngc4233,12,17,7.68,7,37,27.8
ngc4234,12,17,9.16,3,40,59.0
ngc4235,12,17,9.88,7,11,29.7
ngc4236,12,16,42.12,69,27,45.3
ngc4237,12,17,11.42,15,19,26.3
ngc4238,12,16,55.8,63,24,35.7
ngc4239,12,17,14.93,16,31,53.0
ngc4240,12,17,24.36,-9,57,5.9
ngc4241,12,17,59.9,6,39,15.1
ngc4242,12,17,30.18,45,37,9.5
ngc4243,12,17,24.36,-9,57,5.9
ngc4244,12,17,29.66,37,48,25.6
ngc4245,12,17,36.77,29,36,28.8
ngc4246,12,17,58.12,7,11,9.3
ngc4247,12,17,58.08,7,16,26.2
ngc4248,12,17,49.85,47,24,33.1
ngc4249,12,17,59.39,5,35,54.9
ngc4250,12,17,26.27,70,48,9.3
ngc4251,12,18,8.25,28,10,31.4
ngc4252,12,18,30.89,5,33,34.1
ngc4253,12,18,26.51,29,48,46.3
ngc4254,12,18,49.6,14,24,59.4
ngc4255,12,18,56.15,4,47,10.1
ngc4256,12,18,43.09,65,53,53.7
ngc4257,12,19,6.47,5,43,33.5
ngc4258,12,18,57.5,47,18,14.3
ngc4259,12,19,22.21,5,22,35.0
ngc4260,12,19,22.24,6,5,55.2
ngc4261,12,19,23.22,5,49,30.8
ngc4262,12,19,30.57,14,52,39.6
ngc4263,12,19,42.2,-12,13,32.0
ngc4264,12,19,35.76,5,50,48.3
ngc4265,12,19,42.2,-12,13,32.0
ngc4266,12,19,42.3,5,32,17.8
ngc4267,12,19,45.24,12,47,53.8
ngc4268,12,19,47.22,5,17,1.6
ngc4269,12,19,49.19,6,0,53.9
ngc4270,12,19,49.47,5,27,48.4
ngc4271,12,19,32.6,56,44,11.7
ngc4272,12,19,47.64,30,20,20.7
ngc4273,12,19,56.08,5,20,36.0
ngc4274,12,19,50.59,29,36,52.1
ngc4275,12,19,52.58,27,37,15.6
ngc4276,12,20,7.48,7,41,30.7
ngc4277,12,20,3.72,5,20,28.9
ngc4278,12,20,6.82,29,16,50.7
ngc4279,12,20,25.0,-11,39,59.8
ngc4280,12,20,31.9,-11,39,8.8
ngc4281,12,20,21.52,5,23,11.0
ngc4282,12,20,24.31,5,34,22.2
ngc4283,12,20,20.85,29,18,39.4
ngc4284,12,20,12.62,58,5,34.4
ngc4285,12,20,39.8,-11,38,30.9
ngc4286,12,20,42.09,29,20,45.2
ngc4287,12,20,48.5,5,38,23.6
ngc4288,12,20,38.11,46,17,30.0
ngc4288a,12,20,40.57,46,15,19.6
ngc4289,12,21,2.25,3,43,19.7
ngc4290,12,20,47.53,58,5,33.0
ngc4291,12,20,18.2,75,22,15.0
ngc4292,12,21,16.46,4,35,44.5
ngc4293,12,21,12.89,18,22,56.6
ngc4294,12,21,17.83,11,30,37.6
ngc4295,12,21,9.78,28,9,54.4
ngc4296,12,21,28.39,6,39,12.8
ngc4297,12,21,27.41,6,40,15.7
ngc4298,12,21,32.76,14,36,22.2
ngc4299,12,21,40.55,11,29,59.7
ngc4300,12,21,41.47,5,23,5.3
ngc4301,12,22,27.21,4,33,58.6
ngc4302,12,21,42.48,14,35,53.9
ngc4303,12,21,54.9,4,28,25.1
ngc4303a,12,22,27.21,4,33,58.6
ngc4304,12,22,12.72,-33,29,4.2
ngc4305,12,22,3.6,12,44,27.3
ngc4306,12,22,4.11,12,47,14.9
ngc4307,12,22,5.68,9,2,37.1
ngc4307a,12,22,7.32,8,59,26.0
ngc4308,12,21,56.85,30,4,27.7
ngc4309,12,22,12.38,7,8,39.5
ngc4310,12,22,26.3,29,12,32.5
ngc4311,12,22,26.85,29,8,45.4
ngc4312,12,22,31.36,15,32,16.5
ngc4313,12,22,38.54,11,48,3.4
ngc4314,12,22,31.82,29,53,45.2
ngc4315,12,22,45.14,9,18,19.4
ngc4316,12,22,42.24,9,19,56.9
ngc4317,12,22,41.98,31,2,16.3
ngc4318,12,22,43.29,8,11,53.8
ngc4319,12,21,43.87,75,19,21.3
ngc4320,12,22,57.72,10,32,54.0
ngc4321,12,22,54.83,15,49,18.5
ngc4322,12,22,41.89,15,54,11.8
ngc4323,12,23,1.73,15,54,20.1
ngc4324,12,23,6.18,5,15,1.2
ngc4325,12,23,6.68,10,37,16.3
ngc4326,12,23,11.63,6,4,19.7
ngc4327,12,23,7.51,15,44,11.4
ngc4328,12,23,20.03,15,49,13.4
ngc4329,12,23,20.71,-12,33,31.0
ngc4330,12,23,17.25,11,22,4.7
ngc4331,12,22,35.96,76,10,20.9
ngc4332,12,22,46.76,65,50,37.6
ngc4333,12,23,22.27,6,2,26.6
ngc4334,12,23,23.88,7,28,23.5
ngc4335,12,23,1.88,58,26,40.4
ngc4336,12,23,29.83,19,25,36.9
ngc4337,12,24,3.31,-58,7,25.6
ngc4338,12,22,26.3,29,12,32.5
ngc4339,12,23,34.95,6,4,54.3
ngc4340,12,23,35.29,16,43,20.5
ngc4341,12,23,53.56,7,6,25.6
ngc4342,12,23,39.0,7,3,14.4
ngc4343,12,23,38.7,6,57,14.7
ngc4344,12,23,37.47,17,32,27.1
ngc4345,12,21,43.87,75,19,21.3
ngc4346,12,23,27.94,46,59,37.8
ngc4347,12,23,52.44,-3,14,25.5
ngc4348,12,23,53.99,-3,26,34.5
ngc4349,12,24,6.04,-61,52,13.6
ngc4350,12,23,57.87,16,41,36.3
ngc4351,12,24,1.5,12,12,17.2
ngc4352,12,24,5.02,11,13,5.0
ngc4353,12,24,0.26,7,47,6.7
ngc4354,12,24,1.5,12,12,17.2
ngc4355,12,26,54.62,-0,52,39.4
ngc4356,12,24,14.53,8,32,9.1
ngc4357,12,23,58.82,48,46,46.1
ngc4358,12,24,2.02,58,23,6.8
ngc4359,12,24,11.17,31,31,19.0
ngc4360,12,24,21.7,9,17,34.0
ngc4360b,12,24,14.72,9,16,0.7
ngc4361,12,24,30.76,-18,47,5.4
ngc4362,12,24,11.26,58,21,38.4
ngc4363,12,23,28.4,74,57,8.0
ngc4364,12,24,11.26,58,21,38.4
ngc4365,12,24,28.28,7,19,3.6
ngc4366,12,24,47.01,7,21,10.9
ngc4367,12,24,35.14,12,10,56.3
ngc4368,12,23,6.68,10,37,16.3
ngc4369,12,24,36.2,39,22,58.8
ngc4370,12,24,54.9,7,26,41.6
ngc4371,12,24,55.43,11,42,15.2
ngc4372,12,25,45.38,-72,39,32.7
ngc4373,12,25,17.82,-39,45,35.0
ngc4373a,12,25,37.73,-39,19,10.8
ngc4373b,12,26,43.78,-39,8,3.2
ngc4374,12,25,3.74,12,53,13.1
ngc4375,12,25,0.47,28,33,31.0
ngc4376,12,25,18.06,5,44,28.3
ngc4377,12,25,12.34,14,45,43.8
ngc4378,12,25,18.1,4,55,30.5
ngc4379,12,25,14.74,15,36,26.9
ngc4380,12,25,22.17,10,1,0.5
ngc4381,12,23,58.82,48,46,46.1
ngc4382,12,25,24.11,18,11,29.4
ngc4383,12,25,25.52,16,28,12.5
ngc4384,12,25,11.98,54,30,22.4
ngc4385,12,25,42.8,0,34,21.4
ngc4386,12,24,28.35,75,31,44.1
ngc4387,12,25,41.68,12,48,37.9
ngc4388,12,25,46.75,12,39,43.5
ngc4389,12,25,35.1,45,41,4.8
ngc4390,12,25,50.67,10,27,32.6
ngc4391,12,25,18.79,64,56,0.5
ngc4392,12,25,18.96,45,50,50.9
ngc4393,12,25,51.23,27,33,41.6
ngc4394,12,25,55.53,18,12,50.6
ngc4395,12,25,48.86,33,32,48.9
ngc4396,12,25,58.82,15,40,17.3
ngc4397,12,25,58.16,18,18,3.7
ngc4398,12,26,7.43,10,41,9.9
ngc4399,12,25,43.01,33,30,57.9
ngc4400,12,25,55.91,33,30,53.4
ngc4401,12,25,57.57,33,31,42.1
ngc4402,12,26,7.65,13,6,48.0
ngc4403,12,26,12.79,-7,41,5.8
ngc4404,12,26,16.21,-7,40,51.0
ngc4405,12,26,7.15,16,10,51.6
ngc4406,12,26,11.74,12,56,46.4
ngc4407,12,26,32.25,12,36,39.5
ngc4408,12,26,17.24,27,52,16.2
ngc4409,12,26,58.5,2,29,39.7
ngc4410,12,26,28.86,9,1,10.8
ngc4410a,12,26,28.29,9,1,11.5
ngc4410b,12,26,29.58,9,1,9.2
ngc4410c,12,26,35.5,9,2,7.7
ngc4411,12,26,30.1,8,52,20.0
ngc4411b,12,26,47.23,8,53,4.6
ngc4412,12,26,36.08,3,57,52.9
ngc4413,12,26,32.25,12,36,39.5
ngc4414,12,26,27.1,31,13,24.7
ngc4415,12,26,40.49,8,26,8.5
ngc4416,12,26,46.72,7,55,8.4
ngc4417,12,26,50.61,9,35,3.3
ngc4418,12,26,54.62,-0,52,39.4
ngc4419,12,26,56.44,15,2,50.6
ngc4420,12,26,58.5,2,29,39.7
ngc4421,12,27,2.54,15,27,41.3
ngc4422,12,27,12.11,-5,49,51.6
ngc4423,12,27,8.97,5,52,48.6
ngc4424,12,27,11.61,9,25,14.4
ngc4425,12,27,13.33,12,44,5.0
ngc4426,12,27,10.53,27,50,17.5
ngc4427,12,27,10.53,27,50,17.5
ngc4428,12,27,28.3,-8,10,4.4
ngc4429,12,27,26.51,11,6,27.8
ngc4430,12,27,26.41,6,15,46.0
