name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
pk060+01.1,19,38,12,25,16,0
pk060+01.2,19,38,54,25,6,0
pk052-02.2,19,39,12,15,57,0
pk052-02.1,19,39,18,16,21,0
pk056-00.1,19,39,36,20,19,0
pk019-19.1,19,40,24,-20,27,0
pk061+02.1,19,39,48,26,30,0
pk055-01.1,19,40,24,18,49,0
pk051-03.1,19,41,12,14,57,0
pk054-02.1,19,41,30,17,45,0
pk051-04.1,19,42,0,13,51,0
pk053-03.1,19,42,12,17,5,0
pk052-04.1,19,42,18,15,9,0
pk025-17.1,19,43,54,-14,9,0
pk065+03.1,19,43,48,30,14,0
pk044-09.1,19,45,36,5,34,0
pk057-01.1,19,45,24,21,20,0
pk059-00.2,19,45,30,22,58,0
pk083+12.1,19,44,48,50,31,0
pk017-21.1,19,46,36,-23,9,0
pk060-00.1,19,46,12,24,11,0
pk059-01.1,19,48,30,22,9,0
pk059-01.2,19,48,54,22,26,0
pk066+02.2,19,50,0,30,15,0
pk069+03.1,19,50,0,33,46,0
pk082+11.1,19,49,42,48,58,0
pk062-00.1,19,50,30,25,55,0
pk071+04.1,19,50,48,36,20,0
pk066+02.1,19,51,0,31,3,0
pk068+03.1,19,51,54,33,0,0
pk063+00.1,19,52,12,27,19,0
pk069+02.1,19,54,0,33,22,0
pk070+03.1,19,54,18,35,7,0
pk065+00.1,19,55,0,29,17,0
pk019-23.1,19,57,30,-21,37,0
pk068+01.1,19,56,30,32,22,0
pk014-25.1,19,58,12,-26,28,0
pk075+05.1,19,57,6,39,49,0
pk043-13.1,19,58,24,3,3,0
pk068+01.2,19,59,18,31,54,0
pk060-03.1,19,59,36,22,43,0
pk060-04.1,20,0,12,21,43,0
pk070+02.1,19,59,54,34,29,0
pk042-14.1,20,0,36,1,43,0
pk069+01.2,20,0,42,32,27,0
pk029-21.1,20,1,54,-12,42,0
pk058-05.1,20,1,42,19,54,0
pk056-06.1,20,2,36,17,36,0
pk067-00.1,20,3,12,30,32,0
pk064-02.1,20,3,24,27,0,0
pk075+04.1,20,4,18,39,36,0
pk084+09.1,20,4,0,49,20,0
pk068-00.1,20,4,48,31,28,0
pk063-03.1,20,5,0,25,27,0
pk069+00.1,20,7,0,32,17,0
pk107+21.1,20,4,18,74,27,0
pk079+06.1,20,6,54,44,15,0
pk065-03.1,20,9,6,26,27,0
pk078+05.1,20,8,42,42,30,0
pk079+05.1,20,9,6,43,44,0
pk057-08.1,20,10,30,16,55,0
pk082+07.1,20,10,24,46,28,0
pk074+02.1,20,10,48,37,25,0
pk060-07.1,20,11,54,20,20,0
pk060-07.2,20,12,42,19,59,0
pk077+03.1,20,12,30,40,45,0
pk072+00.1,20,12,48,34,20,0
pk068-02.1,20,13,54,29,34,0
pk054-12.1,20,15,12,12,42,0
pk077+03.2,20,15,24,40,35,0
pk069-02.1,20,16,24,30,34,0
pk065-05.1,20,17,18,25,21,0
pk077+02.1,20,17,12,39,45,0
pk076+01.2,20,17,12,38,50,0
pk359-33.1,20,19,30,-41,32,0
pk066-05.1,20,19,36,27,0,0
pk058-10.1,20,20,12,16,44,0
pk076+01.1,20,19,54,38,25,0
pk071-02.1,20,21,6,32,30,0
pk069-03.1,20,21,54,30,0,0
pk061-09.1,20,22,24,20,7,0
pk083+05.1,20,22,18,47,4,0
pk073-02.2,20,24,30,34,2,0
pk073-02.1,20,25,6,33,35,0
pk064-09.1,20,28,12,22,51,0
pk079+00.1,20,28,18,40,20,0
pk078+00.1,20,29,18,40,15,0
pk038-25.1,20,31,36,-7,6,0
pk086+05.1,20,31,54,48,53,0
pk085+04.1,20,32,24,47,21,0
pk063-12.1,20,35,54,20,11,0
pk078-02.1,20,42,18,37,41,0
pk072-07.1,20,42,48,30,4,0
pk084+01.1,20,45,6,44,39,0
pk088+04.1,20,45,24,50,23,0
pk076-05.1,20,48,18,34,27,0
pk059-18.1,20,50,6,13,33,0
pk092+05.1,20,53,18,53,45,0
pk086+00.1,20,55,42,46,34,0
pk095+07.1,20,56,24,57,26,0
pk093+05.2,21,0,36,54,33,0
pk037-34.1,21,4,12,-11,22,0
pk006-41.1,21,5,48,-37,9,0
pk089+00.1,21,6,18,47,51,0
pk084-03.1,21,7,6,42,14,0
pk084-04.1,21,7,42,40,58,0
pk091+01.1,21,10,48,50,47,0
pk089-00.1,21,14,6,47,46,0
pk088-01.1,21,14,18,46,17,0
pk072-17.1,21,16,48,24,9,0
pk080-10.1,21,17,12,34,13,0
pk087-03.1,21,18,6,43,49,0
pk089-02.1,21,19,6,46,19,0
pk083-08.1,21,22,18,38,7,0
pk101+08.1,21,26,24,62,53,0
pk098+04.1,21,27,30,57,39,0
pk065-27.1,21,30,0,12,10,0
pk093-00.2,21,30,0,51,4,0
pk096+02.1,21,30,0,54,27,0
pk093-00.1,21,30,54,50,0,0
pk095+00.1,21,31,48,52,34,0
pk089-05.1,21,32,30,44,35,0
pk086-08.1,21,33,6,39,38,0
pk081-14.1,21,35,30,31,41,0
pk094-00.1,21,35,48,50,54,0
pk066-28.1,21,36,54,12,47,0
pk093-02.1,21,37,0,48,57,0
pk091-04.1,21,38,48,46,1,0
pk098+02.1,21,39,12,55,46,0
pk100+04.1,21,41,0,58,59,0
pk095-02.1,21,43,18,50,25,0
pk104+07.1,21,46,6,63,48,0
pk097-02.1,21,57,42,51,41,0
pk002-52.1,21,59,36,-39,24,0
pk107+07.1,22,13,18,65,54,0
pk103+00.1,22,16,6,57,29,0
pk111+11.1,22,19,36,70,56,0
pk104+00.1,22,20,18,58,14,0
pk103+00.2,22,20,30,57,36,0
pk100-05.1,22,23,54,50,58,0
pk102-02.1,22,26,18,54,49,0
pk036-57.1,22,29,36,-20,51,0
pk104-01.2,22,30,6,56,11,0
pk099-08.1,22,30,36,47,31,0
pk100-08.1,22,31,42,47,48,0
pk104-01.1,22,32,18,56,10,0
pk102-05.1,22,34,42,52,27,0
pk105+00.1,22,35,0,58,25,0
pk107+02.1,22,40,24,61,17,0
pk117+18.1,22,42,24,80,27,0
pk107-00.1,22,48,36,58,29,0
pk111+06.1,22,49,6,67,2,0
pk108+00.1,22,50,54,59,30,0
pk106-04.1,22,54,42,54,56,0
pk107-02.2,22,55,6,56,42,0
pk107-02.1,22,56,18,57,9,0
pk110+01.1,22,58,54,61,58,0
pk112+03.1,23,12,18,64,39,0
pk110-01.1,23,13,6,59,17,0
pk111-03.1,23,22,30,57,46,0
pk107-13.1,23,23,0,46,54,0
pk112-00.1,23,24,6,60,57,0
pk106-17.1,23,25,54,42,33,0
pk111-02.1,23,26,18,58,11,0
pk116+08.1,23,31,54,70,23,0
pk104-29.1,23,35,54,30,28,0
pk110-12.1,23,39,6,48,13,0
pk120+18.1,23,45,6,80,57,0
pk114-04.1,23,45,42,57,4,0
pk113-06.1,23,46,48,54,45,0
pk112-10.1,23,47,48,51,24,0
pk116+00.1,23,52,24,62,33,0
pk118+08.1,23,56,36,70,49,0
