name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
abell1355,11,42,42.0,41,54,0.0
abell1356,11,42,30.0,10,26,0.0
abell1357,11,43,0.0,61,17,0.0
abell1358,11,42,48.0,8,13,0.0
abell1359,11,43,30.0,61,39,0.0
abell1360,11,43,6.0,11,1,0.0
abell1361,11,43,48.0,46,21,0.0
abell1362,11,43,36.0,7,29,0.0
abell1363,11,43,54.0,43,44,0.0
abell1364,11,43,42.0,-1,47,0.0
abell1365,11,44,24.0,30,54,0.0
abell1366,11,45,0.0,67,25,0.0
abell1367,11,44,30.0,19,50,0.0
abell1368,11,45,0.0,51,15,0.0
abell1369,11,44,48.0,42,21,0.0
abell1370,11,45,12.0,49,20,0.0
abell1371,11,45,30.0,15,32,0.0
abell1372,11,45,30.0,11,31,0.0
abell1373,11,45,30.0,-2,25,0.0
abell1374,11,46,0.0,49,44,0.0
abell1375,11,46,6.0,-8,16,0.0
abell1376,11,46,18.0,-1,6,0.0
abell1377,11,47,0.0,55,44,0.0
abell1378,11,46,48.0,23,30,0.0
abell1379,11,47,6.0,7,57,0.0
abell1380,11,47,30.0,25,24,0.0
abell1381,11,48,30.0,75,13,0.0
abell1382,11,48,24.0,71,26,0.0
abell1383,11,48,12.0,54,37,0.0
abell1384,11,48,0.0,22,33,0.0
abell1385,11,48,6.0,11,33,0.0
abell1386,11,48,24.0,-1,58,0.0
abell1387,11,48,48.0,51,37,0.0
abell1388,11,49,0.0,22,23,0.0
abell1389,11,49,24.0,-1,24,0.0
abell1390,11,49,36.0,12,15,0.0
abell1391,11,49,48.0,-12,19,0.0
abell1392,11,50,36.0,-0,36,0.0
abell1393,11,50,48.0,47,0,0.0
abell1394,11,51,6.0,42,23,0.0
abell1395,11,50,54.0,-8,30,0.0
abell1396,11,51,18.0,54,51,0.0
abell1397,11,51,12.0,33,31,0.0
abell1398,11,51,0.0,-7,41,0.0
abell1399,11,51,12.0,-3,7,0.0
abell1400,11,51,24.0,55,6,0.0
abell1401,11,52,6.0,37,16,0.0
abell1402,11,52,30.0,60,25,0.0
abell1403,11,52,18.0,28,23,0.0
abell1404,11,52,24.0,-2,50,0.0
abell1405,11,52,30.0,27,17,0.0
abell1406,11,53,18.0,67,53,0.0
abell1407,11,53,36.0,-1,46,0.0
abell1408,11,53,48.0,15,23,0.0
abell1409,11,54,6.0,49,4,0.0
abell1410,11,54,0.0,37,43,0.0
abell1411,11,55,18.0,-0,33,0.0
abell1412,11,55,48.0,73,28,0.0
abell1413,11,55,24.0,23,22,0.0
abell1414,11,55,30.0,16,17,0.0
abell1415,11,55,48.0,57,52,0.0
abell1416,11,55,54.0,10,46,0.0
abell1417,11,56,6.0,34,36,0.0
abell1418,11,56,0.0,-18,40,0.0
abell1419,11,56,18.0,-0,15,0.0
abell1420,11,56,36.0,26,5,0.0
abell1421,11,57,0.0,67,58,0.0
abell1422,11,57,12.0,-7,3,0.0
abell1423,11,57,24.0,33,39,0.0
abell1424,11,57,36.0,5,2,0.0
abell1425,11,58,12.0,26,23,0.0
abell1426,11,58,18.0,-13,1,0.0
abell1427,11,58,24.0,30,42,0.0
abell1428,11,58,24.0,9,51,0.0
abell1429,11,59,6.0,35,45,0.0
abell1430,11,59,30.0,49,47,0.0
abell1431,11,59,30.0,30,10,0.0
abell1432,11,59,42.0,68,6,0.0
abell1433,11,59,42.0,25,52,0.0
abell1434,12,0,18.0,-7,12,0.0
abell1435,12,0,24.0,10,41,0.0
abell1436,12,0,30.0,56,15,0.0
abell1437,12,0,30.0,3,20,0.0
abell1438,12,0,42.0,29,41,0.0
abell1439,12,0,48.0,50,27,0.0
abell1440,12,0,42.0,-23,24,0.0
abell1441,12,0,54.0,35,34,0.0
abell1442,12,1,6.0,15,12,0.0
abell1443,12,1,30.0,23,5,0.0
abell1444,12,1,42.0,30,1,0.0
abell1445,12,1,48.0,-0,10,0.0
abell1446,12,1,54.0,58,1,0.0
abell1447,12,2,6.0,23,49,0.0
abell1448,12,3,0.0,-6,51,0.0
abell1449,12,3,6.0,28,34,0.0
abell1450,12,3,6.0,-23,20,0.0
abell1451,12,3,18.0,-21,32,0.0
abell1452,12,3,36.0,51,44,0.0
abell1453,12,3,42.0,-4,40,0.0
abell1454,12,3,48.0,51,1,0.0
abell1455,12,3,54.0,27,59,0.0
abell1456,12,3,54.0,4,14,0.0
abell1457,12,4,6.0,52,25,0.0
abell1458,12,4,12.0,-5,5,0.0
abell1459,12,4,18.0,2,30,0.0
abell1460,12,4,30.0,53,17,0.0
abell1461,12,4,36.0,42,31,0.0
abell1462,12,4,48.0,15,3,0.0
abell1463,12,4,48.0,3,56,0.0
abell1464,12,4,54.0,26,43,0.0
abell1465,12,5,0.0,32,7,0.0
abell1466,12,5,0.0,22,37,0.0
abell1467,12,5,24.0,72,36,0.0
abell1468,12,5,36.0,51,25,0.0
abell1469,12,5,48.0,-7,8,0.0
abell1470,12,6,54.0,71,38,0.0
abell1471,12,7,24.0,52,36,0.0
abell1472,12,7,36.0,30,48,0.0
abell1473,12,7,48.0,30,36,0.0
abell1474,12,8,0.0,14,57,0.0
abell1475,12,8,6.0,24,24,0.0
abell1476,12,8,12.0,30,58,0.0
abell1477,12,8,54.0,64,4,0.0
abell1478,12,9,24.0,30,27,0.0
abell1479,12,10,6.0,-16,51,0.0
abell1480,12,10,42.0,30,51,0.0
abell1481,12,10,48.0,15,52,0.0
abell1482,12,11,0.0,-5,36,0.0
abell1483,12,10,54.0,35,17,0.0
abell1484,12,11,6.0,72,5,0.0
abell1485,12,11,30.0,-3,54,0.0
abell1486,12,11,48.0,30,34,0.0
abell1487,12,11,48.0,29,59,0.0
abell1488,12,12,30.0,-11,50,0.0
abell1489,12,12,30.0,27,29,0.0
abell1490,12,12,30.0,18,37,0.0
abell1491,12,13,0.0,7,53,0.0
abell1492,12,13,0.0,34,10,0.0
abell1493,12,13,18.0,6,2,0.0
abell1494,12,13,12.0,23,56,0.0
abell1495,12,13,24.0,29,14,0.0
abell1496,12,13,24.0,59,16,0.0
abell1497,12,14,6.0,26,39,0.0
abell1498,12,14,12.0,31,39,0.0
abell1499,12,14,12.0,14,45,0.0
abell1500,12,13,48.0,74,23,0.0
abell1501,12,14,6.0,63,13,0.0
abell1502,12,15,12.0,-8,15,0.0
abell1503,12,15,12.0,19,26,0.0
abell1504,12,15,18.0,27,31,0.0
abell1505,12,15,36.0,18,41,0.0
abell1506,12,15,48.0,31,46,0.0
abell1507,12,15,48.0,59,58,0.0
abell1508,12,16,6.0,17,29,0.0
abell1509,12,16,18.0,35,37,0.0
abell1510,12,16,30.0,27,11,0.0
abell1511,12,16,48.0,-19,16,0.0
abell1512,12,16,54.0,45,13,0.0
abell1513,12,17,0.0,72,49,0.0
abell1514,12,17,54.0,20,39,0.0
abell1515,12,18,42.0,27,58,0.0
abell1516,12,19,0.0,5,14,0.0
abell1517,12,19,12.0,-5,2,0.0
abell1518,12,19,0.0,63,30,0.0
abell1519,12,19,18.0,26,55,0.0
abell1520,12,19,36.0,-13,17,0.0
abell1521,12,19,36.0,-13,43,0.0
abell1522,12,19,54.0,49,11,0.0
abell1523,12,21,18.0,6,8,0.0
abell1524,12,21,42.0,7,50,0.0
abell1525,12,22,6.0,-1,10,0.0
abell1526,12,22,6.0,13,44,0.0
abell1527,12,22,48.0,12,13,0.0
abell1528,12,22,54.0,58,54,0.0
abell1529,12,23,18.0,61,13,0.0
abell1530,12,23,54.0,2,5,0.0
abell1531,12,24,6.0,57,42,0.0
abell1532,12,24,24.0,20,47,0.0
abell1533,12,24,36.0,0,54,0.0
abell1534,12,24,6.0,61,30,0.0
abell1535,12,25,24.0,-15,41,0.0
abell1536,12,24,54.0,77,7,0.0
abell1537,12,26,36.0,-25,51,0.0
abell1538,12,26,18.0,56,53,0.0
abell1539,12,26,18.0,62,33,0.0
abell1540,12,27,12.0,4,13,0.0
abell1541,12,27,24.0,8,50,0.0
abell1542,12,27,36.0,49,26,0.0
abell1543,12,27,48.0,30,22,0.0
abell1544,12,27,42.0,63,25,0.0
abell1545,12,28,12.0,47,24,0.0
abell1546,12,28,0.0,64,36,0.0
abell1547,12,28,36.0,26,45,0.0
abell1548,12,29,0.0,19,25,0.0
abell1549,12,29,0.0,28,56,0.0
abell1550,12,29,12.0,47,42,0.0
abell1551,12,29,42.0,36,39,0.0
abell1552,12,29,48.0,11,44,0.0
abell1553,12,30,48.0,10,34,0.0
abell1554,12,31,0.0,15,57,0.0
abell1555,12,32,0.0,-13,25,0.0
abell1556,12,33,18.0,-22,2,0.0
abell1557,12,32,36.0,62,50,0.0
abell1558,12,34,0.0,-13,35,0.0
abell1559,12,33,6.0,67,7,0.0
abell1560,12,34,6.0,15,11,0.0
abell1561,12,33,6.0,69,22,0.0
abell1562,12,34,12.0,41,11,0.0
abell1563,12,34,6.0,54,4,0.0
abell1564,12,35,0.0,1,51,0.0
abell1565,12,35,12.0,41,22,0.0
abell1566,12,35,0.0,64,23,0.0
abell1567,12,36,6.0,26,45,0.0
abell1568,12,35,48.0,53,25,0.0
abell1569,12,36,18.0,16,36,0.0
abell1570,12,36,24.0,19,49,0.0
abell1571,12,32,42.0,83,21,0.0
abell1572,12,36,42.0,-14,42,0.0
abell1573,12,36,42.0,-14,57,0.0
abell1574,12,36,54.0,-10,43,0.0
abell1575,12,37,18.0,26,50,0.0
abell1576,12,36,48.0,63,12,0.0
abell1577,12,37,54.0,-0,16,0.0
abell1578,12,38,6.0,43,5,0.0
abell1579,12,37,54.0,65,52,0.0
abell1580,12,37,0.0,77,57,0.0
abell1581,12,39,48.0,2,46,0.0
abell1582,12,39,24.0,52,7,0.0
abell1583,12,40,30.0,-15,57,0.0
abell1584,12,40,48.0,-18,34,0.0
abell1585,12,41,18.0,-16,29,0.0
abell1586,12,41,6.0,9,58,0.0
abell1587,12,41,12.0,27,34,0.0
abell1588,12,41,36.0,-4,47,0.0
abell1589,12,41,36.0,18,37,0.0
abell1590,12,40,6.0,73,10,0.0
abell1591,12,41,24.0,49,56,0.0
abell1592,12,42,0.0,29,49,0.0
abell1593,12,42,0.0,33,20,0.0
abell1594,12,42,12.0,27,31,0.0
abell1595,12,42,36.0,-16,25,0.0
abell1596,12,42,24.0,19,46,0.0
abell1597,12,41,6.0,72,15,0.0
abell1598,12,42,30.0,29,8,0.0
abell1599,12,42,48.0,2,50,0.0
abell1600,12,43,0.0,-17,16,0.0
abell1601,12,43,30.0,9,0,0.0
abell1602,12,43,30.0,27,19,0.0
abell1603,12,43,54.0,-15,33,0.0
abell1604,12,43,54.0,-23,6,0.0
abell1605,12,44,0.0,-20,55,0.0
abell1606,12,44,36.0,-11,59,0.0
abell1607,12,42,42.0,76,10,0.0
abell1608,12,45,36.0,33,25,0.0
abell1609,12,46,30.0,26,27,0.0
abell1610,12,47,6.0,30,3,0.0
abell1611,12,47,18.0,18,56,0.0
abell1612,12,47,36.0,-1,41,0.0
abell1613,12,47,24.0,35,35,0.0
abell1614,12,46,18.0,69,42,0.0
abell1615,12,47,42.0,48,54,0.0
abell1616,12,47,36.0,55,4,0.0
abell1617,12,47,36.0,59,13,0.0
abell1618,12,49,0.0,10,53,0.0
abell1619,12,49,12.0,28,32,0.0
abell1620,12,49,48.0,-1,35,0.0
abell1621,12,48,42.0,62,42,0.0
abell1622,12,49,36.0,49,51,0.0
abell1623,12,49,42.0,47,45,0.0
abell1624,12,50,18.0,8,40,0.0
abell1625,12,51,0.0,-20,47,0.0
abell1626,12,50,30.0,31,21,0.0
abell1627,12,51,6.0,13,21,0.0
abell1628,12,51,0.0,28,38,0.0
abell1629,12,51,36.0,3,57,0.0
abell1630,12,51,42.0,4,35,0.0
abell1631,12,52,48.0,-15,26,0.0
abell1632,12,53,0.0,28,50,0.0
abell1633,12,54,0.0,-26,23,0.0
abell1634,12,54,0.0,-6,41,0.0
abell1635,12,54,18.0,-8,56,0.0
abell1636,12,53,30.0,62,50,0.0
abell1637,12,53,54.0,50,50,0.0
abell1638,12,54,42.0,19,0,0.0
abell1639,12,55,0.0,10,10,0.0
abell1640,12,54,30.0,62,34,0.0
abell1641,12,55,48.0,28,27,0.0
abell1642,12,56,12.0,6,24,0.0
abell1643,12,55,54.0,44,5,0.0
abell1644,12,57,12.0,-17,22,0.0
abell1645,12,57,18.0,-14,53,0.0
abell1646,12,55,48.0,62,10,0.0
abell1647,12,57,30.0,20,6,0.0
abell1648,12,59,0.0,-26,38,0.0
abell1649,12,58,36.0,9,46,0.0
abell1650,12,58,48.0,-1,46,0.0
abell1651,12,59,24.0,-4,12,0.0
abell1652,12,59,42.0,-13,30,0.0
abell1653,12,59,36.0,11,21,0.0
abell1654,12,59,24.0,30,1,0.0
abell1655,12,58,18.0,65,23,0.0
abell1656,12,59,48.0,27,59,0.0
abell1657,13,0,0.0,19,36,0.0
abell1658,13,1,12.0,-3,27,0.0
abell1659,13,1,30.0,3,41,0.0
abell1660,13,1,12.0,50,20,0.0
abell1661,13,1,48.0,29,5,0.0
abell1662,13,2,30.0,8,19,0.0
abell1663,13,2,48.0,-2,32,0.0
abell1664,13,3,42.0,-24,14,0.0
abell1665,13,3,12.0,26,41,0.0
abell1666,13,2,48.0,51,54,0.0
abell1667,13,3,18.0,31,49,0.0
abell1668,13,3,54.0,19,16,0.0
abell1669,13,4,18.0,19,5,0.0
abell1670,13,4,18.0,20,20,0.0
abell1671,13,5,30.0,-22,40,0.0
abell1672,13,4,48.0,33,34,0.0
abell1673,13,4,30.0,51,31,0.0
abell1674,13,3,30.0,67,30,0.0
abell1675,13,5,12.0,34,33,0.0
abell1676,13,4,54.0,47,47,0.0
abell1677,13,5,54.0,30,54,0.0
abell1678,13,5,0.0,62,15,0.0
abell1679,13,6,36.0,31,48,0.0
abell1680,13,6,42.0,39,48,0.0
abell1681,13,5,0.0,71,52,0.0
abell1682,13,6,48.0,46,33,0.0
abell1683,13,6,12.0,71,52,0.0
abell1684,13,9,12.0,10,26,0.0
abell1685,13,8,48.0,34,46,0.0
abell1686,13,10,42.0,21,53,0.0
abell1687,13,9,48.0,58,25,0.0
abell1688,13,11,30.0,-4,41,0.0
abell1689,13,11,36.0,-1,22,0.0
abell1690,13,11,12.0,19,24,0.0
abell1691,13,11,24.0,39,13,0.0
abell1692,13,12,18.0,-0,56,0.0
abell1693,13,11,18.0,48,30,0.0
abell1694,13,11,36.0,34,1,0.0
abell1695,13,11,48.0,61,41,0.0
abell1696,13,12,36.0,49,34,0.0
abell1697,13,12,54.0,46,16,0.0
abell1698,13,14,6.0,-7,1,0.0
abell1699,13,14,54.0,-22,3,0.0
abell1700,13,14,42.0,28,44,0.0
abell1701,13,13,30.0,61,1,0.0
abell1702,13,14,30.0,45,8,0.0
abell1703,13,15,0.0,51,50,0.0
abell1704,13,14,24.0,64,36,0.0
abell1705,13,13,42.0,72,53,0.0
abell1706,13,16,18.0,41,24,0.0
abell1707,13,15,42.0,58,14,0.0
abell1708,13,16,54.0,46,30,0.0
abell1709,13,18,42.0,-21,28,0.0
abell1710,13,17,48.0,43,39,0.0
abell1711,13,18,42.0,10,59,0.0
abell1712,13,18,24.0,34,17,0.0
abell1713,13,19,12.0,58,5,0.0
abell1714,13,20,36.0,33,28,0.0
abell1715,13,20,48.0,37,44,0.0
abell1716,13,20,54.0,33,54,0.0
abell1717,13,20,48.0,41,26,0.0
abell1718,13,19,30.0,66,51,0.0
abell1719,13,21,18.0,36,23,0.0
abell1720,13,22,0.0,3,5,0.0
abell1721,13,22,12.0,19,23,0.0
abell1722,13,19,42.0,70,6,0.0
abell1723,13,22,6.0,37,12,0.0
abell1724,13,22,36.0,23,0,0.0
abell1725,13,23,54.0,-16,49,0.0
abell1726,13,23,12.0,17,5,0.0
abell1727,13,24,12.0,-23,4,0.0
abell1728,13,23,42.0,11,16,0.0
abell1729,13,24,0.0,-3,23,0.0
abell1730,13,23,36.0,21,27,0.0
abell1731,13,22,42.0,58,10,0.0
abell1732,13,25,0.0,-20,15,0.0
abell1733,13,25,0.0,2,11,0.0
abell1734,13,23,54.0,55,12,0.0
abell1735,13,26,6.0,12,23,0.0
abell1736,13,26,54.0,-27,8,0.0
abell1737,13,25,24.0,49,33,0.0
abell1738,13,25,6.0,57,36,0.0
abell1739,13,26,12.0,29,26,0.0
abell1740,13,26,6.0,41,39,0.0
abell1741,13,24,6.0,71,28,0.0
abell1742,13,27,18.0,13,34,0.0
abell1743,13,27,30.0,3,36,0.0
abell1744,13,25,54.0,59,18,0.0
abell1745,13,26,48.0,53,49,0.0
abell1746,13,27,48.0,35,27,0.0
abell1747,13,27,12.0,52,37,0.0
abell1748,13,29,48.0,18,25,0.0
abell1749,13,29,30.0,37,38,0.0
abell1750,13,30,54.0,-1,51,0.0
abell1751,13,31,18.0,-5,45,0.0
abell1752,13,30,54.0,31,46,0.0
abell1753,13,31,36.0,4,52,0.0
abell1754,13,32,0.0,-11,39,0.0
abell1755,13,31,42.0,15,59,0.0
abell1756,13,30,30.0,62,14,0.0
abell1757,13,33,30.0,-23,16,0.0
abell1758,13,32,30.0,50,32,0.0
abell1759,13,34,0.0,20,16,0.0
abell1760,13,34,6.0,20,14,0.0
abell1761,13,32,48.0,57,40,0.0
abell1762,13,35,36.0,23,7,0.0
abell1763,13,35,18.0,40,59,0.0
abell1764,13,34,42.0,59,56,0.0
abell1765,13,36,54.0,10,27,0.0
abell1766,13,37,6.0,32,29,0.0
abell1767,13,36,0.0,59,14,0.0
abell1768,13,38,42.0,-13,57,0.0
abell1769,13,39,12.0,27,47,0.0
abell1770,13,40,6.0,41,18,0.0
abell1771,13,42,12.0,-26,17,0.0
abell1772,13,42,6.0,-11,6,0.0
abell1773,13,42,6.0,2,15,0.0
abell1774,13,41,12.0,40,1,0.0
abell1775,13,41,54.0,26,22,0.0
abell1776,13,41,0.0,58,2,0.0
abell1777,13,39,24.0,71,37,0.0
abell1778,13,44,12.0,-11,9,0.0
abell1779,13,43,12.0,47,37,0.0
abell1780,13,44,36.0,2,53,0.0
abell1781,13,44,30.0,29,51,0.0
abell1782,13,44,54.0,13,42,0.0
abell1783,13,43,24.0,55,36,0.0
abell1784,13,45,36.0,5,45,0.0
abell1785,13,44,42.0,38,9,0.0
abell1786,13,45,30.0,44,59,0.0
abell1787,13,45,54.0,36,48,0.0
abell1788,13,45,12.0,53,46,0.0
abell1789,13,46,12.0,39,39,0.0
abell1790,13,46,18.0,54,2,0.0
abell1791,13,48,54.0,-25,28,0.0
abell1792,13,48,0.0,30,50,0.0
abell1793,13,48,18.0,32,17,0.0
abell1794,13,50,12.0,-26,20,0.0
abell1795,13,49,0.0,26,36,0.0
abell1796,13,50,18.0,-11,55,0.0
abell1797,13,49,30.0,25,1,0.0
abell1798,13,48,6.0,57,36,0.0
abell1799,13,49,24.0,35,27,0.0
abell1800,13,49,42.0,28,5,0.0
abell1801,13,50,36.0,5,20,0.0
abell1802,13,51,24.0,-26,43,0.0
abell1803,13,46,36.0,70,50,0.0
abell1804,13,49,12.0,49,15,0.0
abell1805,13,49,12.0,57,23,0.0
abell1806,13,50,54.0,21,19,0.0
abell1807,13,52,24.0,-9,45,0.0
abell1808,13,52,12.0,9,25,0.0
abell1809,13,53,18.0,5,10,0.0
abell1810,13,52,36.0,36,16,0.0
abell1811,13,49,48.0,71,2,0.0
abell1812,13,53,6.0,37,43,0.0
abell1813,13,53,30.0,35,32,0.0
abell1814,13,54,6.0,14,55,0.0
abell1815,13,54,24.0,4,2,0.0
abell1816,13,55,42.0,-26,22,0.0
abell1817,13,54,18.0,28,35,0.0
abell1818,13,54,24.0,26,54,0.0
abell1819,13,55,12.0,24,22,0.0
abell1820,13,56,18.0,10,47,0.0
abell1821,13,56,0.0,30,49,0.0
abell1822,13,58,30.0,-25,24,0.0
abell1823,13,56,48.0,44,55,0.0
abell1824,13,57,42.0,26,50,0.0
abell1825,13,58,0.0,20,39,0.0
abell1826,13,57,48.0,30,35,0.0
abell1827,13,58,12.0,21,42,0.0
abell1828,13,58,24.0,18,23,0.0
abell1829,13,58,12.0,38,17,0.0
abell1830,13,57,48.0,47,24,0.0
abell1831,13,59,12.0,27,59,0.0
abell1832,13,59,12.0,29,32,0.0
abell1833,14,0,12.0,4,37,0.0
abell1834,13,58,48.0,49,32,0.0
abell1835,14,1,0.0,2,52,0.0
abell1836,14,1,42.0,-11,37,0.0
abell1837,14,1,48.0,-11,10,0.0
abell1838,14,0,18.0,41,4,0.0
abell1839,14,2,30.0,-4,51,0.0
abell1840,14,1,30.0,30,35,0.0
abell1841,14,1,54.0,23,19,0.0
abell1842,14,2,12.0,17,48,0.0
abell1843,14,2,24.0,13,37,0.0
abell1844,14,2,42.0,10,31,0.0
abell1845,14,3,18.0,-9,7,0.0
abell1846,14,3,42.0,-25,23,0.0
abell1847,14,2,42.0,22,44,0.0
abell1848,13,58,6.0,74,7,0.0
abell1849,14,3,36.0,15,26,0.0
abell1850,14,3,48.0,9,8,0.0
abell1851,13,59,18.0,72,7,0.0
abell1852,14,4,0.0,15,46,0.0
abell1853,14,5,36.0,-19,46,0.0
abell1854,14,4,18.0,31,6,0.0
abell1855,14,5,0.0,47,6,0.0
abell1856,14,6,6.0,25,8,0.0
abell1857,14,8,24.0,-24,46,0.0
abell1858,14,7,54.0,-4,19,0.0
abell1859,14,5,12.0,60,7,0.0
abell1860,14,7,36.0,13,59,0.0
abell1861,14,7,30.0,27,50,0.0
abell1862,14,8,6.0,6,34,0.0
abell1863,14,7,36.0,27,17,0.0
abell1864,14,8,18.0,5,28,0.0
abell1865,14,5,54.0,58,41,0.0
abell1866,14,9,48.0,6,44,0.0
abell1867,14,9,6.0,31,10,0.0
abell1868,14,9,24.0,27,38,0.0
abell1869,14,9,18.0,29,28,0.0
abell1870,14,10,48.0,6,40,0.0
abell1871,14,12,24.0,-13,31,0.0
abell1872,14,9,0.0,61,58,0.0
abell1873,14,11,42.0,28,9,0.0
abell1874,14,11,42.0,29,45,0.0
abell1875,14,12,30.0,14,2,0.0
abell1876,14,13,30.0,-14,5,0.0
abell1877,14,10,24.0,59,47,0.0
abell1878,14,12,48.0,29,13,0.0
abell1879,14,10,30.0,63,36,0.0
abell1880,14,13,12.0,22,24,0.0
abell1881,14,14,12.0,6,51,0.0
abell1882,14,14,42.0,-0,21,0.0
abell1883,14,15,36.0,-23,16,0.0
abell1884,14,11,54.0,61,23,0.0
abell1885,14,13,48.0,43,40,0.0
abell1886,14,14,42.0,27,8,0.0
abell1887,14,16,30.0,17,35,0.0
abell1888,14,17,6.0,13,52,0.0
abell1889,14,16,42.0,30,43,0.0
abell1890,14,17,36.0,8,11,0.0
abell1891,14,17,30.0,28,2,0.0
abell1892,14,9,54.0,78,44,0.0
abell1893,14,13,0.0,74,20,0.0
abell1894,14,17,42.0,43,23,0.0
abell1895,14,14,24.0,71,14,0.0
abell1896,14,18,42.0,37,48,0.0
abell1897,14,21,0.0,-8,47,0.0
abell1898,14,20,36.0,25,10,0.0
abell1899,14,21,24.0,17,42,0.0
abell1900,14,21,6.0,36,2,0.0
abell1901,14,21,0.0,40,20,0.0
abell1902,14,21,48.0,37,18,0.0
abell1903,14,22,48.0,27,22,0.0
abell1904,14,22,6.0,48,34,0.0
abell1905,14,23,42.0,16,29,0.0
abell1906,14,23,48.0,17,26,0.0
abell1907,14,22,18.0,49,43,0.0
abell1908,14,23,54.0,26,26,0.0
abell1909,14,24,6.0,24,56,0.0
abell1910,14,24,24.0,25,13,0.0
abell1911,14,24,24.0,38,57,0.0
abell1912,14,25,36.0,26,45,0.0
abell1913,14,26,54.0,16,41,0.0
abell1914,14,26,0.0,37,50,0.0
abell1915,14,26,36.0,32,11,0.0
abell1916,14,28,24.0,-8,10,0.0
abell1917,14,28,0.0,20,2,0.0
abell1918,14,25,12.0,63,10,0.0
abell1919,14,29,42.0,5,24,0.0
abell1920,14,27,18.0,55,47,0.0
abell1921,14,29,18.0,23,6,0.0
abell1922,14,30,0.0,20,36,0.0
abell1923,14,30,0.0,19,38,0.0
abell1924,14,31,30.0,-22,23,0.0
abell1925,14,28,24.0,56,52,0.0
abell1926,14,30,36.0,24,39,0.0
abell1927,14,31,0.0,25,41,0.0
abell1928,14,32,12.0,4,33,0.0
abell1929,14,31,54.0,29,33,0.0
abell1930,14,32,36.0,31,38,0.0
abell1931,14,32,0.0,44,17,0.0
abell1932,14,32,12.0,47,7,0.0
abell1933,14,29,6.0,70,9,0.0
abell1934,14,33,24.0,29,28,0.0
abell1935,14,35,54.0,-19,19,0.0
abell1936,14,34,30.0,54,50,0.0
abell1937,14,34,24.0,58,17,0.0
abell1938,14,37,48.0,-0,17,0.0
abell1939,14,37,12.0,24,50,0.0
abell1940,14,35,30.0,55,9,0.0
abell1941,14,37,30.0,30,30,0.0
abell1942,14,38,36.0,3,40,0.0
abell1943,14,37,42.0,30,14,0.0
abell1944,14,37,48.0,30,25,0.0
abell1945,14,40,12.0,-22,18,0.0
abell1946,14,37,54.0,40,13,0.0
abell1947,14,38,6.0,39,26,0.0
abell1948,14,37,42.0,48,36,0.0
abell1949,14,40,0.0,18,8,0.0
abell1950,14,40,30.0,13,4,0.0
abell1951,14,23,54.0,83,19,0.0
abell1952,14,41,6.0,28,38,0.0
abell1953,14,41,54.0,13,17,0.0
abell1954,14,42,6.0,28,31,0.0
abell1955,14,44,0.0,-4,32,0.0
abell1956,14,42,54.0,31,40,0.0
abell1957,14,43,6.0,31,13,0.0
abell1958,14,43,12.0,30,59,0.0
abell1959,14,43,54.0,17,43,0.0
abell1960,14,44,30.0,19,21,0.0
abell1961,14,44,30.0,31,12,0.0
abell1962,14,42,54.0,55,13,0.0
abell1963,14,44,48.0,31,29,0.0
abell1964,14,46,48.0,-8,47,0.0
abell1965,14,45,12.0,36,28,0.0
abell1966,14,44,6.0,58,54,0.0
abell1967,14,47,12.0,9,47,0.0
abell1968,14,46,48.0,31,52,0.0
abell1969,14,43,54.0,63,42,0.0
abell1970,14,47,42.0,13,23,0.0
abell1971,14,48,0.0,14,49,0.0
abell1972,14,48,18.0,23,57,0.0
abell1973,14,48,18.0,27,27,0.0
abell1974,14,43,12.0,74,50,0.0
abell1975,14,45,30.0,69,2,0.0
abell1976,14,50,24.0,20,58,0.0
abell1977,14,52,12.0,-24,30,0.0
abell1978,14,50,48.0,14,36,0.0
abell1979,14,51,0.0,31,17,0.0
abell1980,14,51,30.0,22,40,0.0
abell1981,14,53,24.0,-24,23,0.0
abell1982,14,51,12.0,30,44,0.0
abell1983,14,52,42.0,16,45,0.0
abell1984,14,52,24.0,27,57,0.0
abell1985,14,53,18.0,5,56,0.0
abell1986,14,53,12.0,21,55,0.0
abell1987,14,52,54.0,32,22,0.0
abell1988,14,53,30.0,20,48,0.0
abell1989,14,54,24.0,5,43,0.0
abell1990,14,53,48.0,28,6,0.0
abell1991,14,54,30.0,18,39,0.0
abell1992,14,53,36.0,45,13,0.0
abell1993,14,55,54.0,1,52,0.0
abell1994,14,56,12.0,-5,50,0.0
abell1995,14,52,48.0,58,4,0.0
abell1996,14,57,24.0,-23,55,0.0
abell1997,14,55,54.0,20,5,0.0
abell1998,14,56,54.0,1,31,0.0
abell1999,14,54,6.0,54,20,0.0
abell2000,14,54,36.0,54,29,0.0
abell2001,14,57,0.0,22,46,0.0
abell2002,14,53,0.0,68,23,0.0
abell2003,14,58,42.0,19,27,0.0
abell2004,14,58,36.0,24,56,0.0
abell2005,14,58,42.0,27,49,0.0
abell2006,14,59,36.0,19,40,0.0
abell2007,14,58,54.0,38,0,0.0
abell2008,15,0,0.0,23,8,0.0
abell2009,15,0,18.0,21,22,0.0
abell2010,14,47,30.0,81,10,0.0
abell2011,14,59,48.0,49,45,0.0
abell2012,15,1,48.0,16,31,0.0
abell2013,14,58,48.0,60,30,0.0
