name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic806,12,42,8.43,-17,20,57.7
ic807,12,42,12.49,-17,24,12.8
ic808,12,41,54.55,19,55,55.6
ic809,12,42,8.66,11,45,15.4
ic810,12,42,9.08,12,35,48.5
ic811,12,44,47.05,-10,11,52.2
ic812,12,44,50.86,-4,26,4.6
ic813,12,45,11.84,23,2,10.1
ic814,12,45,34.14,-8,5,31.9
ic815,12,46,22.67,11,52,35.8
ic816,12,46,46.34,9,51,2.0
ic817,12,46,56.8,9,51,25.6
ic818,12,46,44.55,29,44,7.0
ic819,12,46,10.11,30,43,54.9
ic820,12,46,11.24,30,43,21.9
ic821,12,47,26.16,29,47,16.0
ic822,12,47,45.57,30,4,37.9
ic823,12,47,50.86,27,12,33.0
ic824,12,49,41.85,-4,34,47.0
ic825,12,50,19.17,-5,21,46.8
ic826,12,51,19.93,31,3,34.7
ic827,12,51,55.06,16,16,58.3
ic828,12,52,15.63,-8,7,58.3
ic829,12,52,27.43,-15,31,6.7
ic830,12,51,16.52,53,41,46.7
ic831,12,52,44.07,26,28,13.5
ic832,12,53,59.11,26,26,38.6
ic833,12,56,38.2,-6,44,0.3
ic834,12,56,18.6,26,21,32.1
ic835,12,56,52.28,26,29,15.8
ic836,12,55,54.02,63,36,44.4
ic837,12,57,31.21,26,30,43.8
ic838,12,58,13.57,26,25,36.8
ic839,12,58,15.05,28,7,33.3
ic840,12,58,42.03,10,36,59.4
ic841,12,59,47.34,21,48,47.6
ic842,13,0,39.55,29,1,9.9
ic843,13,1,43.37,29,2,40.8
ic844,13,3,18.22,-30,31,15.9
ic845,13,4,57.42,12,4,44.6
ic846,13,5,21.11,23,5,44.0
ic847,13,5,32.15,53,41,6.5
ic848,13,7,1.56,16,0,25.6
ic849,13,7,38.69,-0,56,32.9
ic850,13,7,50.23,-0,52,6.4
ic851,13,8,34.34,21,2,59.2
ic852,13,7,36.76,60,9,25.9
ic853,13,8,41.73,52,46,27.4
ic854,13,9,49.97,24,34,39.2
ic855,13,10,36.9,-4,29,4.3
ic856,13,10,41.61,20,32,12.4
ic857,13,13,50.17,17,4,34.5
ic858,13,14,51.94,17,13,36.4
ic859,13,14,57.28,17,13,30.6
ic860,13,15,3.53,24,37,7.9
ic861,13,15,7.42,34,19,43.6
ic862,13,16,15.38,20,2,51.6
ic863,13,17,12.4,-17,15,16.1
ic864,13,17,8.49,20,41,30.2
ic865,13,17,35.49,-5,50,2.0
ic866,13,17,16.75,20,41,27.6
ic867,13,17,19.79,20,38,17.1
ic868,13,17,28.54,20,36,44.4
ic869,13,17,30.76,20,40,51.9
ic0869 ned01,13,17,29.96,20,41,3.1
ic0869 ned02,13,17,31.64,20,40,39.3
ic870,13,17,30.9,20,36,0.4
ic871,13,17,58.66,4,24,12.3
ic872,13,17,1.6,6,21,25.5
ic873,13,18,16.28,4,27,51.5
ic874,13,19,0.52,-27,37,42.8
ic875,13,17,7.57,57,32,22.0
ic876,13,18,34.58,4,29,10.7
ic877,13,17,57.37,6,4,55.4
ic878,13,18,0.36,6,7,13.5
ic879,13,19,40.57,-27,25,44.3
ic880,13,18,7.36,6,6,43.6
ic881,13,19,56.35,15,51,1.9
ic882,13,20,6.94,15,53,53.3
ic883,13,20,35.34,34,8,22.2
ic884,13,21,54.91,-12,43,47.0
ic885,13,22,30.92,21,18,59.1
ic886,13,23,57.49,-4,23,43.6
ic887,13,24,11.94,-12,27,37.5
ic888,13,24,51.41,13,44,16.3
ic889,13,26,37.54,11,52,10.2
ic890,13,28,25.59,-16,5,32.4
ic891,13,29,59.92,0,18,18.4
ic892,13,31,45.88,-2,42,47.0
ic893,13,31,47.38,-2,36,41.8
ic894,13,32,4.82,17,2,56.3
ic895,13,42,8.34,35,39,15.2
ic896,13,34,10.22,4,52,6.5
ic897,13,34,19.45,17,50,53.0
ic898,13,34,9.41,13,16,51.0
ic899,13,34,59.46,-8,5,29.9
ic900,13,34,43.01,9,20,12.7
ic901,13,35,42.4,13,19,51.3
ic902,13,36,1.22,49,57,39.0
ic903,13,38,26.07,-0,13,39.5
ic904,13,38,32.21,0,32,24.7
ic905,13,40,2.93,23,8,34.7
ic906,13,40,9.99,23,20,27.9
ic907,13,39,23.01,51,3,3.8
ic908,13,41,18.94,-4,20,39.1
ic909,13,40,51.16,24,28,23.8
ic910,13,41,7.86,23,16,55.4
ic911,13,41,25.37,23,14,50.9
ic912,13,41,28.86,23,14,43.6
ic913,13,41,29.66,23,10,1.0
ic914,13,41,40.61,23,11,20.5
ic915,13,43,27.35,-17,19,58.1
ic916,13,42,38.15,24,27,54.2
ic917,13,42,31.25,55,38,12.9
ic918,13,42,37.81,55,31,46.4
ic919,13,42,47.5,55,31,17.0
ic920,13,45,24.67,-12,34,27.0
ic921,13,43,8.0,55,39,4.4
ic922,13,42,56.36,55,36,14.0
ic923,13,43,14.19,55,36,11.3
ic924,13,45,37.59,-12,27,18.3
ic925,13,43,16.1,55,36,56.9
ic926,13,43,39.27,55,37,53.5
ic927,13,45,52.39,-12,27,52.2
ic928,13,43,48.0,55,34,4.3
ic929,13,43,45.02,55,38,1.6
ic930,13,43,45.55,55,38,47.5
ic931,13,43,49.19,55,37,26.3
ic932,13,43,51.2,55,38,48.3
ic933,13,45,16.16,23,13,8.2
ic934,13,43,52.39,55,39,24.5
ic935,13,43,52.39,55,39,24.5
ic936,13,44,8.55,55,42,22.0
ic937,13,44,28.93,55,37,48.7
ic938,13,44,31.25,55,37,38.6
ic939,13,47,43.13,3,24,41.3
ic940,13,47,57.71,3,26,58.7
ic941,13,48,35.64,24,0,54.3
ic942,13,47,41.14,56,37,17.7
ic943,13,50,32.13,3,11,39.0
ic944,13,51,30.87,14,5,32.0
ic945,13,47,7.8,72,4,13.4
ic946,13,52,8.36,14,6,58.4
ic947,13,52,35.9,0,49,6.1
ic948,13,52,26.71,14,5,28.6
ic949,13,52,16.76,22,31,17.7
ic950,13,52,26.2,14,29,23.0
ic0950 ned01,13,52,25.64,14,29,19.4
ic0950 ned02,13,52,26.73,14,29,27.2
ic951,13,51,47.21,50,58,42.0
ic952,13,53,41.92,3,22,38.6
ic953,13,54,57.22,-30,16,59.9
ic954,13,49,56.9,71,9,52.4
ic955,13,55,43.32,-30,15,40.3
ic956,13,54,40.68,20,43,17.3
ic0956 ned01,13,54,40.28,20,43,11.3
ic0956 ned02,13,54,40.56,20,43,1.2
ic957,13,56,8.36,-30,14,15.5
ic958,13,55,38.75,4,59,6.2
ic959,13,56,3.4,13,30,21.0
ic960,13,55,59.57,17,30,21.0
ic0960a,13,55,59.09,17,29,57.2
ic0960b,13,56,0.12,17,30,41.6
ic961,13,55,46.79,25,50,25.3
ic962,13,57,13.2,12,1,16.8
ic963,13,57,25.02,17,24,27.9
ic964,13,57,41.35,17,30,31.4
ic965,13,57,47.5,17,30,37.9
ic966,13,58,14.0,5,24,29.8
ic967,13,58,22.95,14,27,26.1
ic968,14,0,37.22,-2,54,27.3
ic0968 ned01,14,0,36.61,-2,54,32.8
ic0968 ned02,14,0,37.96,-2,54,22.7
ic969,14,1,46.2,-4,10,49.4
ic970,14,2,34.21,14,33,9.2
ic971,14,3,52.79,-10,8,26.1
ic972,14,4,25.91,-17,13,41.5
ic973,14,6,29.5,-5,28,53.3
ic974,14,6,34.36,-5,29,32.7
ic975,14,7,8.84,15,19,5.1
ic976,14,8,43.29,-1,9,41.9
ic977,14,8,42.05,-3,0,8.8
ic978,14,8,58.1,-2,58,25.6
ic979,14,9,32.37,14,49,54.6
ic980,14,10,22.41,-7,20,33.3
ic981,14,10,28.14,-4,10,17.2
ic982,14,9,59.09,17,41,46.0
ic983,14,10,4.37,17,44,1.8
ic984,14,10,7.76,18,21,52.8
ic985,14,11,32.87,-3,13,11.1
ic986,14,11,26.23,1,17,11.5
ic987,14,11,31.88,19,10,20.2
ic988,14,14,32.06,3,11,24.9
ic989,14,14,51.34,3,7,51.2
ic990,14,15,49.19,39,47,52.5
ic991,14,17,48.58,-13,52,22.6
ic992,14,18,14.91,0,53,27.9
ic993,14,18,18.62,11,12,59.0
ic994,14,18,22.63,11,11,42.6
ic995,14,16,31.11,57,48,36.4
ic996,14,17,22.07,57,37,47.5
ic997,14,19,59.25,-4,27,4.5
ic0997 ned01,14,19,59.25,-4,27,4.3
ic0997 ned02,14,19,59.75,-4,27,8.3
ic998,14,20,19.29,-4,24,59.2
ic999,14,19,32.67,17,52,31.1
ic1000,14,19,40.31,17,51,16.9
ic1001,14,20,39.67,5,25,38.5
ic1002,14,20,42.28,5,29,8.8
ic1003,14,21,29.76,5,4,23.5
ic1004,14,21,2.28,17,42,2.1
ic1005,14,19,26.7,71,35,17.6
ic1006,14,22,59.1,23,47,39.6
ic1007,14,24,36.59,4,33,33.0
ic1008,14,23,42.59,28,20,52.3
ic1008 ned01,14,23,42.26,28,20,45.9
ic1008 ned02,14,23,43.15,28,20,50.7
ic1009,14,26,17.6,12,21,10.5
ic1010,14,27,20.36,1,1,33.1
ic1011,14,28,4.53,1,0,22.7
ic1012,14,27,9.5,30,56,53.6
ic1013,14,27,58.86,25,51,58.8
ic1014,14,28,18.43,13,46,48.8
ic1015,14,28,19.15,15,25,12.4
ic1015 ned01,14,28,18.88,15,24,58.9
ic1015 ned02,14,28,19.71,15,25,19.0
ic1015 ned03,14,28,19.26,15,25,16.2
ic1016,14,27,32.37,4,49,17.8
ic1017,14,28,7.23,25,52,7.6
ic1018,14,28,12.8,25,49,49.9
ic1019,14,28,13.48,25,56,50.7
ic1020,14,28,49.49,26,1,56.2
ic1021,14,29,17.13,20,39,16.3
ic1022,14,30,1.84,3,46,22.3
ic1023,14,32,25.14,-35,48,12.9
ic1024,14,31,27.2,3,0,32.7
ic1025,14,31,28.28,7,3,50.1
ic1026,14,30,10.42,31,12,55.8
ic1027,14,29,48.5,53,57,54.1
ic1028,14,33,16.43,41,39,1.4
ic1029,14,32,27.26,49,54,16.6
ic1030,14,32,38.34,31,40,12.6
ic1031,14,34,23.98,48,2,14.8
ic1032,14,34,39.48,47,58,4.7
ic1033,14,34,41.75,47,56,16.1
ic1034,14,37,13.73,14,39,54.5
ic1035,14,38,10.21,9,20,9.7
ic1036,14,38,22.79,18,6,40.4
ic1037,14,38,25.37,18,11,2.5
ic1038,14,39,27.43,11,55,43.1
ic1039,14,40,29.4,3,25,57.9
ic1040,14,40,22.73,9,28,34.1
ic1041,14,40,37.9,3,22,37.3
ic1042,14,40,39.02,3,28,11.0
ic1043,14,40,43.35,3,22,26.5
ic1044,14,41,29.02,9,25,51.3
ic1045,14,40,9.21,42,46,46.4
ic1046,14,37,53.42,69,0,52.1
ic1047,14,42,19.97,19,11,30.6
ic1048,14,42,58.0,4,53,22.1
ic1049,14,39,33.12,62,0,10.6
ic1050,14,44,7.12,18,0,45.5
ic1051,14,44,11.59,19,1,12.8
ic1052,14,44,14.11,20,36,50.4
ic1053,14,45,43.23,16,56,48.9
ic1054,14,46,31.24,1,16,29.1
ic1055,14,47,25.69,-13,42,58.1
ic1056,14,45,49.05,50,23,38.6
ic1057,14,45,49.05,50,23,38.6
ic1058,14,49,12.39,17,1,15.4
ic1059,14,50,42.56,-0,52,32.9
ic1060,14,51,47.35,-7,13,57.5
ic1061,14,51,14.24,18,45,27.2
ic1062,14,51,17.66,18,41,13.1
ic1063,14,52,11.02,4,40,55.4
ic1065,14,49,21.57,63,16,14.0
ic1066,14,53,2.86,3,17,45.7
ic1067,14,53,5.25,3,19,54.4
ic1068,14,53,32.92,3,4,38.3
ic1069,14,50,46.52,54,24,40.2
ic1070,14,53,51.28,3,29,4.8
ic1071,14,54,12.5,4,45,0.1
ic1072,14,54,13.14,4,50,29.6
ic1073,14,54,14.35,4,47,39.8
ic1074,14,51,57.32,51,15,53.6
ic1075,14,54,49.25,18,6,21.5
ic1076,14,54,59.62,18,2,14.4
ic1077,14,57,21.72,-19,12,49.3
ic1078,14,56,29.02,9,21,16.3
ic1079,14,56,36.16,9,22,11.1
ic1080,14,57,59.82,-6,43,23.9
ic1081,14,58,55.06,-19,14,20.7
ic1082,14,58,52.49,7,0,26.3
ic1083,14,55,33.41,68,24,30.9
ic1084,15,1,14.88,-7,28,29.7
ic1085,15,2,43.37,17,15,9.1
ic1086,15,3,29.17,17,6,51.9
ic1087,15,6,43.89,3,46,36.6
ic1088,15,6,47.42,3,47,30.7
ic1089,15,7,25.99,7,7,0.3
ic1090,15,5,43.15,42,40,56.5
ic1091,15,8,13.51,-11,8,27.3
ic1092,15,7,36.12,9,21,29.6
ic1093,15,7,35.64,14,32,52.8
ic1094,15,7,42.2,14,37,30.0
ic1094 ned01,15,7,41.81,14,37,18.8
ic1094 ned02,15,7,42.19,14,37,40.7
ic1094 ned03,15,7,42.59,14,37,36.3
ic1095,15,8,35.05,13,40,14.2
ic1096,15,8,21.57,19,11,31.6
ic1097,15,8,31.3,19,11,3.6
ic1098,15,6,25.24,55,36,6.0
ic1099,15,6,54.65,56,30,32.4
ic1100,15,6,20.82,62,58,51.5
ic1101,15,10,56.1,5,44,41.2
ic1102,15,11,4.95,4,17,37.9
ic1103,15,11,35.87,19,12,28.0
ic1104,15,12,49.88,-5,3,20.2
ic1105,15,13,13.91,4,17,15.2
ic1106,15,13,56.28,4,42,39.5
ic1107,15,14,8.96,4,42,51.9
ic1108,15,16,50.0,-45,38,57.5
ic1109,15,17,3.98,5,15,22.0
ic1110,15,12,5.07,67,21,45.3
ic1111,15,9,31.56,54,30,23.4
ic1112,15,17,47.35,7,13,5.8
ic1113,15,18,15.11,12,29,19.2
ic1114,15,11,25.69,75,25,36.1
ic1115,15,22,19.02,-4,28,25.9
ic1116,15,21,55.27,8,25,25.6
ic1117,15,24,22.9,15,29,18.9
ic1118,15,24,59.53,13,26,42.3
ic1119,15,25,44.28,-3,39,22.7
ic1119 ned01,15,25,44.15,-3,39,14.2
ic1119 ned02,15,25,44.62,-3,39,29.0
ic1120,15,26,11.04,18,52,20.4
ic1121,15,27,44.06,6,48,14.0
ic1122,15,29,23.07,7,37,2.7
ic1123,15,28,54.11,42,53,54.7
ic1124,15,30,0.87,23,38,18.3
ic1125,15,33,5.61,-1,37,41.7
ic1126,15,35,0.82,4,59,25.5
ic1127,15,34,57.25,23,30,11.3
ic1128,15,33,5.61,-1,37,41.7
ic1129,15,32,0.82,68,14,46.8
ic1130,15,37,44.03,17,14,39.9
ic1131,15,38,51.7,12,4,50.3
ic1132,15,40,6.76,20,40,50.2
ic1133,15,41,11.99,15,34,24.3
ic1134,15,44,58.5,16,57,43.6
ic1135,15,45,34.71,17,42,0.3
ic1136,15,47,34.39,-1,32,43.0
ic1137,15,48,32.6,8,35,16.5
ic1138,15,48,15.77,26,12,22.4
ic1139,15,29,26.1,82,35,1.9
ic1140,15,49,25.26,19,6,48.4
ic1141,15,49,46.94,12,23,57.6
ic1142,15,50,25.92,18,8,22.5
ic1143,15,30,55.96,82,27,20.8
ic1144,15,51,21.69,43,25,3.6
ic1145,15,44,8.55,72,25,52.2
ic1146,15,48,22.08,69,23,8.1
ic1147,15,50,11.61,69,33,36.2
ic1148,15,57,8.14,22,24,16.5
ic1149,15,58,7.98,12,4,13.0
ic1150,15,58,18.56,15,52,28.3
ic1151,15,58,32.34,17,26,29.3
ic1152,15,56,43.32,48,5,42.0
ic1153,15,57,3.01,48,10,6.2
ic1154,15,52,28.61,70,22,30.3
ic1155,16,0,35.76,15,41,8.3
ic1156,16,0,37.36,19,43,23.6
ic1157,16,0,56.26,15,31,35.2
ic1158,16,1,34.08,1,42,28.2
ic1159,16,1,1.46,15,25,11.9
ic1160,16,1,2.51,15,29,40.9
ic1161,16,1,16.82,15,38,43.5
ic1162,16,1,16.33,17,40,40.2
ic1163,16,1,30.55,15,30,14.1
ic1164,15,55,2.71,70,35,13.1
ic1165,16,2,8.2,15,41,38.0
ic1165 ned01,16,2,8.03,15,41,47.6
ic1165 ned02,16,2,8.64,15,41,35.4
ic1166,16,2,8.9,26,19,38.0
ic1166 ned01,16,2,8.92,26,19,45.6
ic1166 ned02,16,2,8.83,26,19,31.2
ic1167,16,3,52.86,14,56,47.2
ic1168,16,3,55.69,14,54,8.7
ic1169,16,4,13.43,13,44,38.5
ic1170,16,4,31.69,17,43,17.3
ic1171,16,4,51.84,17,58,41.6
ic1172,16,4,59.68,17,52,13.3
ic1173,16,5,12.56,17,25,22.3
ic1174,16,5,26.82,15,1,31.2
ic1175,16,5,22.62,18,9,47.2
ic1176,16,5,31.28,17,57,49.1
ic1177,16,5,19.79,18,18,55.3
ic1178,16,5,33.12,17,36,5.2
ic1179,16,5,22.22,17,45,15.1
ic1180,16,5,30.11,18,8,58.8
ic1181,16,5,33.85,17,35,37.3
ic1182,16,5,36.8,17,48,7.7
ic1183,16,5,38.15,17,46,4.4
ic1184,16,5,42.8,17,47,24.0
ic1185,16,5,44.69,17,43,1.3
ic1186,16,5,44.22,17,21,43.8
ic1187,15,59,10.18,70,33,25.1
ic1188,16,6,7.68,17,27,36.0
ic1188a,16,6,7.3,17,27,38.9
ic1188b,16,6,8.28,17,27,41.9
ic1189,16,6,14.83,18,10,58.4
ic1190,16,5,52.41,18,13,13.9
ic1191,16,6,28.75,18,16,4.4
ic1191 ned01,16,6,28.99,18,16,4.3
ic1191 ned02,16,6,29.7,18,16,4.3
ic1192,16,6,33.13,17,46,32.3
ic1193,16,6,32.2,17,42,49.9
ic1194,16,6,39.35,17,45,40.3
ic1195,16,6,40.88,17,11,30.5
ic1196,16,7,58.37,10,46,46.7
ic1197,16,8,17.27,7,32,18.6
ic1198,16,8,36.37,12,19,51.4
ic1199,16,10,34.35,10,2,25.3
ic1200,16,4,29.21,69,39,56.8
ic1201,16,5,41.65,69,35,37.7
ic1202,16,12,56.86,9,52,1.6
ic1203,16,15,16.0,-22,22,14.1
ic1204,16,7,15.48,69,55,53.3
ic1205,16,14,15.92,9,32,13.9
ic1206,16,15,13.07,11,17,50.6
ic1207,16,19,26.72,-29,39,4.0
ic1208,16,15,47.89,36,31,38.4
ic1209,16,18,39.62,15,33,30.1
ic1210,16,14,30.15,62,32,12.1
ic1211,16,16,51.98,53,0,21.7
ic1212,16,15,30.75,64,13,29.3
ic1213,16,22,10.3,-1,30,53.5
ic1214,16,16,11.7,65,58,7.6
ic1215,16,15,35.13,68,23,51.6
ic1216,16,15,55.38,68,20,59.6
ic1217,16,16,4.1,69,40,35.4
ic1218,16,16,37.1,68,12,9.5
ic1219,16,24,27.45,19,28,57.3
ic1220,16,29,38.3,8,27,2.6
ic1221,16,34,41.63,46,23,31.4
ic1222,16,35,9.2,46,12,50.1
ic1223,16,35,42.46,49,13,13.9
ic1224,16,42,56.29,19,15,15.7
ic1225,16,36,52.52,67,37,45.9
ic1226,16,41,6.57,46,0,14.6
ic1227,16,40,7.9,58,37,2.5
ic1228,16,42,6.48,65,35,7.8
ic1229,16,44,58.82,51,18,29.1
ic1230,16,45,1.48,51,15,34.5
ic1231,16,46,59.02,58,25,23.4
ic1232,16,41,6.57,46,0,14.6
ic1233,16,48,20.24,62,58,35.1
ic1234,16,52,50.91,56,52,40.0
ic1235,16,52,3.63,63,6,56.9
ic1236,16,58,29.6,20,2,29.3
ic1237,16,56,16.05,55,1,35.3
ic1238,17,0,30.15,23,4,36.3
ic1239,17,0,45.09,23,2,38.4
ic1240,17,0,58.87,61,3,1.6
ic1241,17,1,28.22,63,41,28.0
ic1242,17,8,42.88,4,2,59.6
ic1243,17,10,24.55,10,45,59.8
ic1244,17,10,33.71,36,18,11.9
ic1245,17,12,36.6,38,1,13.6
ic1246,17,14,12.28,20,14,14.3
ic1247,17,16,22.14,-12,46,51.2
ic1248,17,11,40.18,59,59,44.2
ic1249,17,14,55.12,35,31,12.4
ic1250,17,14,29.17,57,25,0.4
ic1251,17,10,12.9,72,24,37.8
ic1252,17,15,50.38,57,22,0.5
ic1253,17,19,54.67,16,39,38.5
ic1254,17,11,33.41,72,24,7.2
ic1255,17,23,5.39,12,41,43.6
ic1256,17,23,47.31,26,29,11.5
ic1257,17,27,8.38,-7,5,35.1
ic1258,17,27,17.38,58,29,7.7
ic1259,17,27,25.8,58,31,0.0
ic1259 ned01,17,27,24.71,58,31,0.9
ic1259 ned02,17,27,26.78,58,30,59.6
ic1260,17,27,31.72,58,28,33.1
ic1261,17,23,23.36,71,15,49.1
ic1261 ned01,17,23,26.12,71,15,46.1
ic1261 ned02,17,23,20.88,71,15,51.7
ic1262,17,33,2.02,43,45,34.6
ic1263,17,33,7.2,43,49,19.5
ic1264,17,33,16.84,43,37,45.2
ic1265,17,36,39.43,42,5,18.3
ic1266,17,45,35.3,-46,5,23.5
ic1267,17,38,45.89,59,22,23.3
ic1268,17,50,39.29,17,12,34.0
ic1269,17,52,6.0,21,34,10.7
ic1270,17,47,57.0,62,13,24.4
ic1271,18,5,13.11,-24,24,37.9
ic1272,18,4,55.75,25,7,45.1
ic1273,18,5,2.75,25,7,55.6
ic1274,18,9,51.03,-23,38,53.6
ic1275,18,10,7.19,-23,45,40.4
ic1276,18,10,44.27,-7,12,27.3
ic1277,18,10,27.29,31,0,11.4
ic1278,18,10,41.65,31,8,59.7
ic1279,18,11,15.38,36,0,28.0
ic1280,18,12,18.42,25,39,44.5
ic1281,18,11,38.1,35,59,32.0
ic1281 ned01,18,11,38.02,35,59,14.7
ic1281 ned02,18,11,38.16,35,59,50.1
ic1282,18,14,5.25,21,6,7.9
ic1283,18,17,16.85,-19,45,44.0
ic1284,18,17,39.63,-19,40,19.3
ic1285,18,16,10.17,25,6,1.2
ic1286,18,16,14.27,55,35,27.6
ic1287,18,31,25.69,-10,47,44.9
ic1288,18,29,22.46,39,42,48.1
ic1289,18,30,2.29,39,57,50.5
ic1290,18,38,35.31,-24,5,48.6
ic1291,18,33,52.57,49,16,43.0
ic1292,18,44,40.45,-27,48,58.6
ic1293,18,41,36.65,56,19,4.0
ic1294,18,49,50.45,40,12,33.8
ic1295,18,54,37.13,-8,49,37.3
ic1296,18,53,18.83,33,3,59.7
ic1297,19,17,23.4,-39,36,47.0
ic1298,19,18,35.69,-1,35,46.3
ic1299,19,22,42.03,20,44,22.4
ic1300,19,24,3.17,53,37,29.2
ic1301,19,26,31.98,50,7,31.0
ic1302,19,30,52.89,35,47,6.9
ic1303,19,31,30.06,35,52,35.8
ic1304,19,35,34.49,41,6,42.6
ic1305,19,39,17.1,20,11,39.4
ic1306,19,41,41.19,37,41,6.7
ic1307,19,42,32.1,27,45,9.5
ic1308,19,45,5.24,-14,43,12.9
ic1309,20,3,1.52,-17,13,55.5
ic1310,20,10,0.98,34,58,8.0
ic1311,20,10,47.82,41,10,26.2
ic1312,20,16,51.5,18,2,45.5
ic1313,20,18,43.66,-16,56,45.5
ic1314,20,17,50.0,25,5,23.2
ic1315,20,17,21.95,30,41,20.7
ic1316,20,22,25.84,6,30,6.1
ic1317,20,23,15.59,0,39,53.0
ic1318,20,22,13.69,40,15,24.1
ic1319,20,26,1.93,-18,30,14.7
ic1320,20,26,25.66,2,54,35.0
ic1321,20,28,11.05,-18,17,29.4
ic1322,20,30,8.48,-15,13,40.2
ic1323,20,30,29.0,-15,10,55.0
ic1324,20,32,12.31,-9,3,22.0
ic1325,20,32,50.22,9,55,35.1
ic1327,20,35,41.27,-0,0,20.8
ic1328,20,41,57.04,-19,37,59.0
ic1329,20,43,42.11,15,35,50.7
ic1330,20,46,14.94,-14,1,23.6
ic1331,20,47,48.77,-9,59,45.4
ic1332,20,51,51.39,-13,42,41.5
ic1333,20,52,17.2,-16,17,8.7
ic1334,20,52,17.2,-16,17,8.7
ic1335,20,53,6.12,-16,20,7.6
ic1336,20,55,4.92,-18,2,19.4
ic1337,20,56,52.7,-16,35,9.0
ic1338,20,56,57.84,-16,29,33.4
ic1339,20,57,55.52,-17,56,34.2
ic1340,20,56,8.25,31,2,52.3
ic1341,21,0,16.68,-13,58,34.8
ic1342,21,0,25.44,-14,29,45.1
ic1343,21,1,0.66,-15,24,13.3
ic1344,21,1,16.45,-13,22,49.0
ic1345,21,1,22.2,-13,23,51.4
ic1346,21,1,37.02,-13,57,38.5
ic1347,21,1,44.39,-13,18,47.9
ic1348,21,1,44.11,-13,21,28.8
ic1349,21,1,50.45,-13,15,55.8
ic1350,21,1,52.29,-13,51,9.6
ic1351,21,1,52.44,-13,12,6.7
ic1352,21,1,54.9,-13,23,2.7
ic1353,21,1,56.32,-13,16,22.2
ic1354,21,1,52.29,-13,51,9.6
ic1355,21,1,58.39,-13,10,22.8
ic1356,21,2,53.0,-15,48,41.7
ic1357,21,5,57.31,-10,42,58.5
ic1358,21,6,29.41,-16,12,16.0
ic1359,21,8,43.02,12,29,3.4
ic1360,21,10,50.32,5,4,16.9
ic1361,21,11,29.14,5,3,15.6
ic1362,21,11,52.65,2,19,44.3
ic1363,21,10,40.42,46,52,12.2
ic1364,21,13,24.68,2,46,11.0
ic1365,21,13,55.91,2,33,55.4
ic1365 ned01,21,13,55.92,2,33,55.4
ic1365 ned02,21,13,54.66,2,33,49.7
ic1366,21,14,8.02,1,46,34.0
ic1367,21,14,9.7,2,59,37.7
ic1368,21,14,12.59,2,10,40.8
ic1369,21,12,9.04,47,46,6.6
ic1370,21,15,14.27,2,11,31.3
ic1371,21,20,15.65,-4,52,35.5
ic1372,21,20,17.09,-5,36,16.5
ic1373,21,20,37.25,1,5,32.7
ic1374,21,21,2.65,1,42,46.7
ic1375,21,20,59.79,3,59,7.5
ic1376,21,24,41.1,-5,44,32.8
ic1377,21,25,26.63,4,18,51.2
ic1378,21,22,51.71,55,27,51.5
ic1379,21,26,1.26,3,5,50.6
ic1380,21,27,11.01,2,43,3.6
ic1381,21,27,33.7,-1,11,19.0
ic1382,21,22,7.56,18,39,56.4
ic1383,21,27,39.64,-1,6,7.8
ic1384,21,27,53.07,-1,22,6.8
ic1385,21,28,51.19,-1,4,12.4
ic1386,21,29,37.43,-21,11,44.5
ic1387,21,29,34.47,-1,21,3.3
ic1388,21,29,52.18,-0,37,52.6
ic1389,21,32,7.84,-18,1,6.1
ic1390,21,32,24.78,-1,51,45.1
ic1391,21,35,0.4,-0,30,41.2
ic1392,21,35,32.69,35,23,54.0
ic1393,21,40,14.25,-22,24,41.0
ic1394,21,40,13.03,14,37,58.9
ic1395,21,41,41.41,4,6,16.3
ic1396,21,38,57.62,57,29,20.6
ic1397,21,44,2.31,-4,53,5.3
ic1398,21,45,51.43,9,28,31.2
ic1399,21,46,8.91,4,24,8.0
ic1400,21,44,16.28,52,58,1.3
ic1401,21,46,59.49,1,42,45.9
ic1402,21,44,58.97,53,15,45.0
ic1403,21,50,29.08,-2,42,58.2
ic1404,21,50,56.38,-9,15,59.7
ic1405,21,50,49.84,2,1,14.9
ic1406,21,51,4.87,1,59,13.4
ic1407,21,52,23.44,3,25,37.8
ic1408,21,53,9.02,-13,20,48.4
ic1409,21,53,19.6,-7,29,59.5
ic1410,21,56,2.14,-2,54,1.0
ic1411,21,56,0.59,-1,31,1.4
ic1412,21,58,18.46,-17,10,34.2
ic1413,21,58,26.61,-3,6,8.7
ic1414,21,58,18.05,8,25,25.7
ic1415,21,58,42.64,1,21,1.3
ic1416,21,58,49.48,1,27,5.6
ic1417,22,0,21.61,-13,8,50.5
ic1418,22,1,59.92,4,23,3.6
ic1419,22,2,58.84,-9,55,15.5
ic1420,22,2,31.97,19,45,0.4
ic1420 ned01,22,2,31.3,19,45,1.3
ic1420 ned02,22,2,32.28,19,45,0.4
ic1421,22,3,4.03,-9,58,41.4
ic1422,22,3,0.06,2,35,56.0
ic1423,22,3,12.69,4,17,51.3
ic1424,22,3,9.39,11,11,49.7
ic1425,22,3,24.51,2,35,41.7
ic1426,22,3,51.28,-9,55,9.5
ic1427,22,3,35.16,15,6,24.4
